date,등락,등락지표,등락분류,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,환율,유가종가,유가오픈,유가고가,유가저가,유가변동률,한국은행기준금리,연준기준금리,한미기준금리차이,반도체수출금액지수,삼성종가,SOX종가,SOX변동률,BTC종가,BTC변동률,종가코스피,고가코스피,저가코스피,거래량코스피,코스피변동
2010-12-06,1,1,1,23950,500,2.13,23600,24100,23500,6730217,1.61E+11,1.41E+13,590276550,1143.5,89.38,89.44,89.76,88.56,0.21,2.5,0.25,-2.25,79.06,890000,411.77,-0.16,0.2,0,"1,953.64","1,961.47","1,946.35",460.28M,-0.18
2010-12-07,0,-1,-1,23600,-350,-1.46,23400,23650,23200,9142980,2.14E+11,1.39E+13,590276550,1133.6,88.69,88.92,90.76,88.04,-0.77,2.5,0.25,-2.25,79.06,901000,411.51,-0.06,0.2,0,"1,962.52","1,964.64","1,952.56",639.16M,0.45
2010-12-08,0,-1,-1,23300,-300,-1.27,23650,23900,23250,5620721,1.32E+11,1.38E+13,590276550,1134.2,88.28,88.35,88.99,87.33,-0.46,2.5,0.25,-2.25,79.06,888000,415.43,0.95,0.2,0,"1,955.72","1,970.91","1,953.97",496.39M,-0.35
2010-12-09,1,1,1,24150,850,3.65,23350,24200,23300,10169510,2.42E+11,1.43E+13,590276550,1140.7,88.37,88.55,89.42,87.71,0.1,2.5,0.25,-2.25,79.06,917000,416.4,0.23,0.2,0,"1,988.96","1,988.96","1,961.68",448.35M,1.7
2010-12-10,1,1,1,24500,350,1.45,24100,24650,23800,9835555,2.39E+11,1.45E+13,590276550,1138.4,87.79,88.51,89,87.1,-0.66,2.5,0.25,-2.25,79.06,919000,416.69,0.07,0.2,0,"1,986.14","1,991.96","1,979.73",373.86M,-0.14
2010-12-13,0,-1,-1,24350,-150,-0.61,24300,24500,24000,5446369,1.32E+11,1.44E+13,590276550,1141.6,88.61,87.68,89.49,87.44,0.93,2.5,0.25,-2.25,79.06,930000,413.2,-0.84,0.2,0,"1,996.59","1,997.36","1,983.93",385.63M,0.53
2010-12-14,1,1,1,24750,400,1.64,24500,25150,24450,8123939,2.02E+11,1.46E+13,590276550,1143.5,88.28,88.19,88.95,87.74,-0.37,2.5,0.25,-2.25,79.06,929000,410.67,-0.61,0.2,0,"2,009.05","2,009.05","1,996.82",396.59M,0.62
2010-12-15,0,-1,-1,24250,-500,-2.02,24900,24900,24100,6719247,1.64E+11,1.43E+13,590276550,1141.4,88.62,88.28,89.09,86.83,0.39,2.5,0.25,-2.25,79.06,916000,406.03,-1.13,0.2,0,"2,017.48","2,017.48","2,004.06",490.27M,0.42
2010-12-16,0,-1,-1,24200,-50,-0.21,24250,24750,24100,5123501,1.25E+11,1.43E+13,590276550,1151.2,87.7,88.48,88.65,87.63,-1.04,2.5,0.25,-2.25,79.06,911000,408.71,0.66,0.3,0,"2,009.24","2,019.49","2,002.33",362.51M,-0.41
2010-12-17,0,-1,-1,23800,-400,-1.65,24450,24600,23650,9453699,2.26E+11,1.4E+13,590276554,1156.5,88.02,87.87,88.52,87.01,0.36,2.5,0.25,-2.25,79.06,926000,411.44,0.67,0.2,0,"2,026.30","2,027.55","2,010.75",503.50M,0.85
2010-12-20,0,-1,-1,23650,-150,-0.63,23400,23650,23100,7858392,1.84E+11,1.4E+13,590276554,1150.8,88.81,88.18,88.98,87.26,0.9,2.5,0.25,-2.25,79.06,932000,410.24,-0.29,0.3,0,"2,020.28","2,021.70","1,996.44",409.15M,-0.3
2010-12-21,1,1,1,23750,100,0.42,23850,24200,23650,8090612,1.93E+11,1.4E+13,590276554,1164.9,89.82,89.22,90.1,89.06,1.14,2.5,0.25,-2.25,79.06,936000,412.96,0.66,0.2,0,"2,037.09","2,043.81","2,032.66",370.45M,0.83
2010-12-22,0,-1,-1,23300,-450,-1.89,23500,23850,23300,7811301,1.83E+11,1.38E+13,590276554,1153.3,90.48,89.99,90.8,89.85,0.73,2.5,0.25,-2.25,79.06,939000,413.09,0.03,0.3,0,"2,038.11","2,045.39","2,035.25",335.35M,0.05
2010-12-23,0,0,0,23300,0,0,23350,23500,23000,5727070,1.33E+11,1.38E+13,590276554,1155.5,91.51,90.61,91.63,90.33,1.14,2.5,0.25,-2.25,79.06,936000,411.78,-0.32,0.3,0,"2,037.53","2,043.62","2,028.78",341.07M,-0.03
2010-12-24,0,-1,-1,23150,-150,-0.64,23400,23800,23050,5647373,1.32E+11,1.37E+13,590276554,1151.5,91.255,90.84,91.755,90.42,0.29,2.5,0.25,-2.25,79.06,925000,412.025,-0.1,0.2,0,"2,029.60","2,042.89","2,027.96",317.44M,-0.39
2010-12-27,0,-1,-1,23100,-50,-0.22,22900,23350,22900,3579168,82804166050,1.36E+13,590276554,1152,91,91.07,91.88,90.51,-0.56,2.5,0.25,-2.25,79.06,922000,412.27,0.12,0.3,0,"2,022.19","2,034.62","2,018.75",282.87M,-0.37
2010-12-28,1,1,1,23950,850,3.68,23250,24250,23250,11941653,2.85E+11,1.41E+13,590276554,1150.6,91.49,90.79,91.67,90.75,0.54,2.5,0.25,-2.25,79.06,938000,410.66,-0.39,0.3,0,"2,033.32","2,041.83","2,026.57",360.19M,0.55
2010-12-29,1,1,1,24250,300,1.25,24200,24400,24050,5395331,1.31E+11,1.43E+13,590276554,1147.5,91.12,91.27,91.53,90.8,-0.4,2.5,0.25,-2.25,79.06,945000,411.2,0.13,0.3,0,"2,043.49","2,043.49","2,027.52",282.56M,0.5
2010-12-30,0,-1,-1,24000,-250,-1.03,24300,24500,23900,5687987,1.37E+11,1.42E+13,590276554,1146.1,89.84,90.98,91.4,89.02,-1.4,2.5,0.25,-2.25,79.06,949000,412.3,0.27,0.3,0,"2,051.00","2,052.97","2,041.66",305.88M,0.37
2011-01-03,1,1,2,25300,1300,5.42,25000,25300,24800,15107759,3.79E+11,1.49E+13,590276554,1138.9,91.55,91.31,92.58,91.21,0.19,2.5,0.25,-2.25,79.06,958000,415.05,0.78,0.3,0,"2,070.08","2,070.09","2,054.83",354.08M,0.93
2011-01-04,1,1,1,25600,300,1.19,25400,25600,25050,10931161,2.78E+11,1.51E+13,590276554,1127.5,89.38,91.5,92.07,88.36,-2.37,2.5,0.25,-2.25,79.06,958000,415.58,0.13,0.3,0,"2,085.14","2,085.14","2,069.12",415.91M,0.73
2011-01-05,1,1,1,25900,300,1.17,25450,26300,25200,14139328,3.66E+11,1.53E+13,590276554,1122.3,90.3,89.29,90.84,88.1,1.03,2.5,0.25,-2.25,79.06,942000,417.09,0.36,0.3,0,"2,082.55","2,087.14","2,076.92",386.06M,-0.12
2011-01-06,1,1,1,26100,200,0.77,26250,26600,25800,14287171,3.75E+11,1.54E+13,590276554,1125,88.38,90.47,90.71,87.85,-2.13,2.5,0.25,-2.25,79.06,930000,424.77,1.84,0.3,0,"2,077.61","2,096.65","2,066.10",407.83M,-0.24
2011-01-07,0,0,0,26100,0,0,26100,26450,25700,7024336,1.83E+11,1.54E+13,590276554,1123.1,88.03,88.18,89.48,87.25,-0.4,2.5,0.25,-2.25,79.06,921000,425.76,0.23,0.3,0,"2,086.20","2,086.20","2,068.66",335.56M,0.41
2011-01-10,0,-1,-1,25300,-800,-3.07,26000,26050,25300,9601918,2.45E+11,1.49E+13,590276554,1122.1,89.25,89,89.98,88.13,1.39,2.5,0.25,-2.25,79.06,917000,430.17,1.04,0.3,0,"2,080.81","2,088.64","2,069.30",342.64M,-0.26
2011-01-11,1,1,1,25400,100,0.4,25500,25650,25100,6904019,1.76E+11,1.5E+13,590276554,1120.6,91.11,89.31,91.39,88.93,2.08,2.5,0.25,-2.25,79.06,913000,431.52,0.31,0.3,0,"2,088.32","2,088.32","2,059.67",410.95M,0.36
2011-01-12,1,1,1,26350,950,3.74,25600,26550,25550,16029780,4.22E+11,1.56E+13,590276554,1126.2,91.86,91.18,92.39,90.79,0.82,2.5,0.25,-2.25,79.06,930000,440.01,1.97,0.3,0,"2,094.95","2,098.00","2,085.99",433.26M,0.32
2011-01-13,1,1,1,27250,900,3.42,27000,27600,26850,19311300,5.26E+11,1.61E+13,590276554,1120,91.4,92,92.37,90.75,-0.5,2.5,0.25,-2.25,79.06,922000,439.82,-0.04,0.3,0,"2,089.48","2,109.34","2,083.80",424.20M,-0.26
2011-01-14,0,0,0,27250,0,0,27300,27450,26750,8859686,2.4E+11,1.61E+13,590276554,1112.2,91.54,90.99,91.69,90.1,0.15,2.5,0.25,-2.25,79.06,933000,451.59,2.68,0.4,25.94,"2,108.17","2,108.17","2,076.44",424.72M,0.89
2011-01-17,0,-1,-1,26900,-350,-1.28,27350,27450,26900,6204899,1.68E+11,1.59E+13,590276554,1114.7,91.46,91.25,91.795,90.325,-0.01,2.5,0.25,-2.25,79.06,949000,450.76,1.16,0.3,0,"2,099.85","2,118.86","2,099.84",428.36M,-0.39
2011-01-18,1,1,1,27650,750,2.79,26850,28100,26800,15637718,4.35E+11,1.63E+13,590276554,1114.7,91.38,91.51,91.9,90.55,-0.17,2.5,0.25,-2.25,79.06,969000,449.93,-0.37,0.3,0,"2,096.48","2,111.40","2,093.32",454.90M,-0.16
2011-01-19,1,1,1,27850,200,0.72,28050,28400,27600,8666295,2.41E+11,1.64E+13,590276554,1116.8,90.86,91.34,92.1,90.47,-0.57,2.5,0.25,-2.25,79.06,997000,439.33,-2.36,0.3,0,"2,115.69","2,119.24","2,084.08",425.47M,0.92
2011-01-20,1,1,1,28200,350,1.26,27650,28200,27600,6930500,1.94E+11,1.66E+13,590276554,1112.5,88.86,90.7,90.86,88,-2.2,2.5,0.25,-2.25,79.06,982000,434.77,-1.04,0.4,24.6,"2,106.66","2,114.20","2,102.61",335.46M,-0.43
2011-01-21,0,-1,-1,28100,-100,-0.35,28150,28450,27700,7630162,2.14E+11,1.66E+13,590276554,1118.2,89.11,89.45,90.22,88.87,0.28,2.5,0.25,-2.25,79.06,971000,431.65,-0.72,0.4,0,"2,069.92","2,104.39","2,066.82",395.40M,-1.74
2011-01-24,1,1,1,28350,250,0.89,28250,28650,28000,8014756,2.27E+11,1.67E+13,590276554,1122,87.87,89.26,89.63,87.27,-1.39,2.5,0.25,-2.25,79.06,971000,442.42,2.5,0.4,0,"2,082.16","2,082.97","2,064.00",340.24M,0.59
2011-01-25,0,-1,-1,27400,-950,-3.35,28700,28800,27300,10865239,3.02E+11,1.62E+13,590276554,1120.3,86.19,87.7,87.85,86.12,-1.91,2.5,0.25,-2.25,79.06,975000,439.12,-0.75,0.4,0,"2,086.67","2,105.33","2,083.80",420.96M,0.22
2011-01-26,1,1,1,28200,800,2.92,27650,28300,27400,7873016,2.2E+11,1.66E+13,590276554,1117.6,87.33,86.23,87.79,86.03,1.32,2.5,0.25,-2.25,79.06,998000,442.94,0.87,0.4,0,"2,110.46","2,112.33","2,092.41",369.36M,1.14
2011-01-27,0,-1,-1,28000,-200,-0.71,28600,28700,27900,6841459,1.93E+11,1.65E+13,590276554,1118.2,85.64,87.55,87.66,85.21,-1.94,2.5,0.25,-2.25,79.06,994000,451.28,1.88,0.4,0,"2,115.01","2,121.06","2,108.53",358.86M,0.22
2011-01-28,1,1,2,29500,1500,5.36,29250,29500,28900,19314590,5.65E+11,1.74E+13,590276554,1114.3,89.34,85.28,89.73,85.11,4.32,2.5,0.25,-2.25,79.06,1010000,438.61,-2.81,0.4,0,"2,107.87","2,119.49","2,095.36",412.96M,-0.34
2011-01-31,1,1,1,29650,150,0.51,29400,30200,29300,12114107,3.61E+11,1.75E+13,590276554,1114.3,92.19,89.97,92.84,88.4,3.19,2.75,0.25,-2.5,79.06,981000,440.51,0.43,0.5,0,"2,069.73","2,089.72","2,069.73",320.90M,-1.81
2011-02-01,0,0,0,29650,0,0,29800,30350,29200,9606594,2.86E+11,1.75E+13,590276646,1122.7,90.77,92.2,92.45,90.33,-1.54,2.75,0.25,-2.5,70.04,983000,451.83,2.57,0.7,34.62,"2,072.03","2,086.56","2,071.73",290.81M,0.11
2011-02-07,1,1,1,29700,50,0.17,30300,30700,29500,9679798,2.92E+11,1.75E+13,590276646,1116.7,87.48,89.06,89.54,87.18,-1.74,2.75,0.25,-2.5,70.04,972000,461.25,-0.4,0.9,0,"2,081.74","2,107.83","2,081.73",285.94M,0.47
2011-02-08,1,1,1,30150,450,1.52,29700,30300,29100,9801975,2.91E+11,1.78E+13,590276646,1107,86.94,87.41,88.11,85.88,-0.62,2.75,0.25,-2.5,70.04,961000,460.9,-0.08,0.9,0,"2,069.70","2,092.43","2,066.71",300.33M,-0.58
2011-02-09,0,-1,-1,29550,-600,-1.99,30200,30300,29400,6956946,2.07E+11,1.74E+13,590276646,1104.4,86.71,87.35,87.95,86.36,-0.26,2.75,0.25,-2.5,70.04,960000,457.6,-0.72,1.1,18.74,"2,045.58","2,077.12","2,037.30",333.19M,-1.17
2011-02-10,0,-1,-1,28800,-750,-2.54,29450,29900,28800,8468961,2.48E+11,1.7E+13,590276646,1104.8,86.73,86.93,87.9,85.96,0.02,2.75,0.25,-2.5,70.04,936000,459.25,0.36,1,-10.06,"2,008.50","2,043.07","2,008.50",309.76M,-1.81
2011-02-11,0,0,0,28800,0,0,28700,29700,28700,8298076,2.42E+11,1.7E+13,590276646,1112.9,85.58,87.7,87.77,85.1,-1.33,2.75,0.25,-2.5,70.04,915000,462.82,0.78,1.1,9.15,"1,977.19","2,021.42","1,975.47",317.29M,-1.56
2011-02-14,1,1,1,29700,900,3.13,29200,29700,28950,5954589,1.75E+11,1.75E+13,590276646,1120.7,84.81,85.5,86.52,84.58,-0.9,2.75,0.25,-2.5,70.04,953000,466.4,0.77,1.1,0,"2,014.59","2,015.84","1,986.94",279.52M,1.89
2011-02-15,1,1,1,29750,50,0.17,29750,29800,29200,4609849,1.36E+11,1.76E+13,590276646,1123.9,84.32,84.84,85.97,83.85,-0.58,2.75,0.25,-2.5,70.04,958000,461.38,-1.08,1,0,"2,010.52","2,029.99","2,003.58",275.03M,-0.2
2011-02-16,0,-1,-1,29200,-550,-1.85,29650,29950,29150,4811721,1.42E+11,1.72E+13,590276646,1122.5,84.99,84.44,85.95,84.12,0.79,2.75,0.25,-2.5,70.04,945000,466.56,1.12,1,0,"1,989.11","2,021.69","1,989.11",297.63M,-1.06
2011-02-17,0,-1,-1,29100,-100,-0.34,29550,29700,28800,5876031,1.72E+11,1.72E+13,590276646,1120.7,86.36,85.25,86.63,84.38,1.61,2.75,0.25,-2.5,70.04,954000,473.22,1.43,1,0,"1,977.22","2,006.59","1,959.71",340.28M,-0.6
2011-02-18,1,1,1,29400,300,1.03,29350,29500,29000,4481286,1.31E+11,1.74E+13,590276646,1116.2,86.2,86.4,87.88,85.65,-0.19,2.75,0.25,-2.5,70.04,960000,471.46,-0.37,0.9,-13.57,"2,013.14","2,015.78","1,981.75",493.97M,1.82
2011-02-21,0,-1,-1,28800,-600,-2.04,29400,29500,28750,5147091,1.49E+11,1.7E+13,590276646,1113,89.885,86.365,91.185,85.95,4.18,2.75,0.25,-2.5,70.04,948000,462.135,-2.17,0.8,0,"2,005.30","2,014.98","1,991.70",324.24M,-0.39
2011-02-22,0,0,0,28800,0,0,28400,28950,28150,5917754,1.69E+11,1.7E+13,590276646,1116.4,93.57,86.33,94.49,86.25,8.55,2.75,0.25,-2.5,70.04,938000,452.81,-3.96,0.9,0,"1,969.92","1,982.70","1,958.77",346.09M,-1.76
2011-02-23,0,-1,-1,27600,-1200,-4.17,28600,28700,27400,11843278,3.31E+11,1.63E+13,590276646,1125.9,98.1,95.68,100,95.14,4.84,2.75,0.25,-2.5,70.04,930000,444.27,-1.89,0.9,0,"1,961.63","1,977.99","1,951.75",308.59M,-0.42
2011-02-24,0,-1,-1,26900,-700,-2.54,27200,27350,26600,10782089,2.9E+11,1.59E+13,590276646,1125.8,97.28,98.97,103.41,95.62,-0.84,2.75,0.25,-2.5,70.04,929000,451.9,1.72,1,10.82,"1,949.88","1,970.66","1,945.41",281.57M,-0.6
2011-02-25,1,1,1,28000,1100,4.09,27450,28050,27350,7918505,2.2E+11,1.65E+13,590278539,1126.9,97.88,96.63,99.2,96.17,0.62,2.75,0.25,-2.5,70.04,926000,463.69,2.61,0.9,-8.65,"1,963.43","1,965.48","1,941.15",306.89M,0.69
2011-02-28,1,1,1,28350,350,1.25,28000,28400,27900,5304614,1.5E+11,1.67E+13,590278539,1127.9,96.97,98.5,99.96,96.71,-0.93,2.75,0.25,-2.5,70.04,923000,458.62,-1.09,0.9,0,"1,939.30","1,958.59","1,935.93",263.87M,-1.23
2011-03-02,0,-1,-1,27550,-800,-2.82,27900,28200,27350,4652449,1.29E+11,1.63E+13,590278539,1128.8,102.23,100.48,102.5,99.21,2.61,2.75,0.25,-2.5,85.64,918000,456.09,1.4,0.9,0,"1,928.24","1,940.78","1,921.34",207.67M,-0.57
2011-03-03,1,1,1,28450,900,3.27,27950,28600,27850,4337686,1.23E+11,1.68E+13,590281560,1128.4,101.91,102.39,102.94,100.15,-0.31,2.75,0.25,-2.5,85.64,923000,464.77,1.9,0.9,0,"1,970.66","1,970.66","1,941.23",284.83M,2.2
2011-03-04,1,1,1,29200,750,2.64,29000,29550,28800,6744388,1.97E+11,1.72E+13,590281560,1122.6,104.42,101.7,105.17,101.54,2.46,2.75,0.25,-2.5,85.64,945000,459.82,-1.07,0.9,0,"2,004.68","2,008.89","1,984.15",334.58M,1.73
2011-03-07,0,-1,-1,28900,-300,-1.03,29200,29400,28750,4206440,1.22E+11,1.71E+13,590281560,1116.2,105.44,104.65,106.95,104.25,0.98,2.75,0.25,-2.5,85.64,906000,447.35,-2.71,0.9,0,"1,980.27","2,005.43","1,978.13",255.92M,-1.22
2011-03-08,0,-1,-1,28650,-250,-0.87,28500,28800,27900,8140323,2.31E+11,1.69E+13,590281560,1117.9,105.02,104.85,105.79,103.33,-0.4,2.75,0.25,-2.5,85.64,899000,447.94,0.13,0.9,0,"1,996.32","2,007.24","1,974.73",304.75M,0.81
2011-03-09,0,-1,-1,28400,-250,-0.87,28650,28950,28300,5641431,1.61E+11,1.68E+13,590281560,1117.4,104.38,104.96,105.92,103.9,-0.61,2.75,0.25,-2.5,85.64,890000,434.35,-3.03,0.9,0,"2,001.47","2,016.68","1,991.52",315.36M,0.26
2011-03-10,0,-1,-1,27700,-700,-2.46,28000,28100,27550,9118115,2.53E+11,1.64E+13,590281560,1115.2,102.7,104.45,105.06,100.62,-1.61,2.75,0.25,-2.5,85.64,866000,423.73,-2.45,0.9,7.91,"1,981.58","2,001.27","1,973.88",288.39M,-0.99
2011-03-11,0,0,0,27700,0,0,27200,28050,27150,5850959,1.62E+11,1.64E+13,590281560,1118.4,101.16,102.64,103,99.01,-1.5,2.75,0.25,-2.5,85.64,862000,427.91,0.99,0.9,-5.67,"1,955.54","1,970.70","1,949.32",267.17M,-1.31
2011-03-14,1,1,2,30100,2400,8.66,29100,30150,28300,22881687,6.68E+11,1.78E+13,590281560,1124.5,101.19,100.31,101.89,98.47,0.03,2.75,0.25,-2.5,85.64,900000,427.17,-0.17,0.9,0,"1,971.23","1,971.23","1,928.99",388.62M,0.8
2011-03-15,0,-1,-1,28700,-1400,-4.65,29700,29800,27450,22932891,6.62E+11,1.69E+13,590281560,1129.8,97.18,101.86,101.87,96.71,-3.96,2.75,0.25,-2.5,85.64,860000,421.79,-1.26,0.9,0,"1,923.92","1,985.82","1,882.09",403.89M,-2.4
2011-03-16,1,1,1,29200,500,1.74,29400,29600,28800,10333677,3.02E+11,1.72E+13,590281560,1131.3,97.98,97.4,99.6,96.22,0.82,2.75,0.25,-2.5,85.64,886000,412.44,-2.22,0.9,0,"1,957.97","1,965.15","1,931.38",284.42M,1.77
2011-03-17,0,-1,-1,28950,-250,-0.86,28400,28950,28200,10815775,3.09E+11,1.71E+13,590281560,1132.8,101.42,98.1,101.99,96.6,3.51,2.75,0.25,-2.5,85.64,890000,417.97,1.34,0.8,0,"1,959.03","1,961.09","1,919.13",305.71M,0.05
2011-03-18,0,-1,-1,28550,-400,-1.38,29050,29200,28550,8317816,2.39E+11,1.69E+13,590281560,1137.6,101.07,101.78,103.66,100.14,-0.35,2.75,0.25,-2.5,85.64,891000,419.2,0.29,0.8,0,"1,981.13","1,988.04","1,960.49",291.30M,1.13
2011-03-21,0,-1,-1,28500,-50,-0.18,28550,28850,28000,11015422,3.13E+11,1.68E+13,590281560,1128.3,102.33,102.12,103.35,101.66,1.25,2.75,0.25,-2.5,85.64,890000,426.79,1.81,0.8,0,"2,003.42","2,005.32","1,985.15",292.26M,1.13
2011-03-22,0,-1,-1,27850,-650,-2.28,28750,28950,27800,11574524,3.27E+11,1.64E+13,590281560,1125.9,104,102.1,104.54,101.43,1.63,2.75,0.25,-2.5,85.64,875000,422.91,-0.91,0.8,6.59,"2,013.66","2,016.27","2,004.36",304.11M,0.51
2011-03-23,1,1,1,29050,1200,4.31,28200,29100,27850,11112405,3.17E+11,1.71E+13,590281560,1121.7,105.75,104.85,106.34,104.38,1.68,2.75,0.25,-2.5,85.64,873000,426.94,0.95,0.8,0,"2,012.18","2,022.14","2,005.59",312.57M,-0.07
2011-03-24,1,1,1,29100,50,0.17,29150,29600,29100,9140284,2.68E+11,1.72E+13,590281560,1123.7,105.6,105.52,106.69,104.76,-0.14,2.75,0.25,-2.5,85.64,880000,437.41,2.45,0.9,0,"2,036.78","2,036.93","2,022.08",295.49M,1.22
2011-03-25,1,1,1,29900,800,2.75,30100,30150,29600,12041899,3.6E+11,1.76E+13,590281560,1122.8,105.4,105.46,105.95,104.5,-0.19,2.75,0.25,-2.5,85.64,910000,436.27,-0.26,0.9,0,"2,054.04","2,060.29","2,041.72",311.22M,0.85
2011-03-28,1,1,1,30900,1000,3.34,29950,30950,29800,14875481,4.55E+11,1.82E+13,590281560,1114.5,103.98,105.43,105.76,103.6,-1.35,2.75,0.25,-2.5,85.64,916000,436.75,0.11,0.8,0,"2,056.39","2,059.92","2,043.99",285.36M,0.11
2011-03-29,1,1,1,31000,100,0.32,30800,31350,30700,8533855,2.64E+11,1.83E+13,590281560,1114.2,104.79,103.94,105,102.7,0.78,2.75,0.25,-2.5,85.64,916000,441.04,0.98,0.8,0,"2,072.13","2,072.13","2,050.09",250.47M,0.77
2011-03-30,1,1,1,31550,550,1.77,31100,31950,31000,11906300,3.77E+11,1.86E+13,590282270,1114.6,104.27,104.45,105.15,103.44,-0.5,2.75,0.25,-2.5,85.64,926000,441.38,0.08,0.8,0,"2,091.38","2,100.20","2,074.26",316.86M,0.93
2011-03-31,0,-1,-1,31300,-250,-0.79,31700,31900,31000,7670699,2.4E+11,1.85E+13,590282270,1107.2,106.72,104.31,106.83,104.12,2.35,3,0.25,-2.75,85.64,932000,437.36,-0.91,0.8,0,"2,106.70","2,106.74","2,089.12",317.89M,0.73
2011-04-01,1,1,1,31600,300,0.96,31350,31700,30850,6802701,2.13E+11,1.87E+13,590282270,1100.1,107.94,106.62,108.47,106.3,1.14,3,0.25,-2.75,80,940000,432.85,-1.03,0.8,0,"2,121.01","2,121.02","2,101.83",337.94M,0.68
2011-04-04,1,1,1,31800,200,0.63,30850,31800,30550,12046547,3.75E+11,1.88E+13,590282270,1094.6,108.47,108.29,108.78,107.58,0.49,3,0.25,-2.75,80,945000,429.05,-0.88,0.7,-12.71,"2,115.87","2,125.53","2,103.82",301.80M,-0.24
2011-04-05,1,1,1,32450,650,2.04,32250,32700,32150,8775396,2.85E+11,1.92E+13,590282270,1086.9,108.34,108.2,108.6,107.5,-0.12,3,0.25,-2.75,80,945000,438.78,2.27,0.7,0,"2,130.43","2,130.43","2,107.78",327.66M,0.69
2011-04-06,1,1,1,32500,50,0.15,32700,33000,32350,8509539,2.78E+11,1.92E+13,590282270,1089.7,108.83,107.99,109.15,107.72,0.45,3,0.25,-2.75,80,923000,445.5,1.53,0.7,0,"2,126.71","2,136.29","2,119.66",423.05M,-0.17
2011-04-07,0,-1,-1,32000,-500,-1.54,32800,32900,31850,7097712,2.29E+11,1.89E+13,590282270,1085.5,110.3,108.67,110.44,108.23,1.35,3,0.25,-2.75,80,909000,443.25,-0.51,0.8,0,"2,122.14","2,135.73","2,111.54",382.81M,-0.21
2011-04-08,0,-1,-1,31300,-700,-2.19,31800,31850,31150,10084204,3.17E+11,1.85E+13,590710939,1088,112.79,110.32,113.21,110.11,2.26,3,0.25,-2.75,80,898000,439.58,-0.83,0.8,0,"2,127.97","2,135.98","2,118.72",392.84M,0.27
2011-04-11,1,1,1,31800,500,1.6,31500,32150,31500,6076949,1.94E+11,1.88E+13,590710939,1085.4,109.92,113.28,113.46,108.68,-2.54,3,0.25,-2.75,80,894000,435.88,-0.84,0.8,0,"2,122.39","2,135.33","2,115.89",316.07M,-0.26
2011-04-12,0,-1,-1,31700,-100,-0.31,32000,32600,31600,6421672,2.06E+11,1.87E+13,590710939,1084.4,106.25,108.97,110.24,105.47,-3.34,3,0.25,-2.75,80,882000,426.78,-2.09,0.9,11.69,"2,089.40","2,117.21","2,088.67",311.14M,-1.55
2011-04-13,1,1,1,32350,650,2.05,31700,32400,31600,6193410,1.98E+11,1.91E+13,590710939,1091.7,107.11,106.02,107.43,105.31,0.81,3,0.25,-2.75,80,901000,427.89,0.26,0.9,7.27,"2,121.92","2,121.93","2,081.98",348.08M,1.56
2011-04-14,1,1,1,33750,1400,4.33,32650,33800,32500,12934539,4.32E+11,1.99E+13,590710939,1092.5,108.11,107.32,108.55,105.77,0.93,3,0.25,-2.75,80,900000,428.41,0.12,1,8.4,"2,141.06","2,141.07","2,109.63",371.73M,0.9
2011-04-15,1,1,1,34150,400,1.19,33700,34200,33600,7233661,2.45E+11,2.02E+13,590786828,1089.4,109.66,108.45,110.1,107.21,1.43,3,0.25,-2.75,80,888000,431.23,0.66,1,0,"2,140.50","2,142.71","2,126.59",356.65M,-0.03
2011-04-18,0,-1,-1,33800,-350,-1.02,34000,34450,33500,7218572,2.45E+11,2E+13,590786828,1087.9,107.12,109.43,109.44,106.54,-2.32,3,0.25,-2.75,80,867000,423.44,-1.81,1.2,0,"2,137.72","2,149.45","2,128.02",358.28M,-0.13
2011-04-19,0,-1,-1,32800,-1000,-2.96,33400,33750,32750,8866655,2.93E+11,1.94E+13,590786828,1089.9,108.15,107.52,108.45,105.5,0.96,3,0.25,-2.75,80,875000,425.26,0.43,1.2,0,"2,122.68","2,136.95","2,111.60",375.02M,-0.7
2011-04-20,1,1,1,34300,1500,4.57,33600,34500,33250,8432079,2.87E+11,2.03E+13,590786828,1092.8,111.45,108.45,111.66,107.96,3.05,3,0.25,-2.75,80,916000,443.42,4.27,1.1,-5,"2,169.91","2,169.94","2,138.80",374.32M,2.23
2011-04-21,1,1,2,37000,2700,7.87,35300,37200,35100,19357750,7.02E+11,2.19E+13,590787825,1083.7,112.29,111.37,112.48,111,0.75,3,0.25,-2.75,80,928000,443.2,-0.05,1.2,6.14,"2,198.54","2,211.36","2,183.52",415.98M,1.32
2011-04-22,0,-1,-1,36600,-400,-1.08,36700,37400,36200,10270340,3.77E+11,2.16E+13,590787825,1080.1,112.285,111.855,112.98,111.04,0.37,3,0.25,-2.75,80,904000,443.305,0,1.4,16.53,"2,197.82","2,208.06","2,190.87",390.81M,-0.03
2011-04-25,0,-1,-1,36450,-150,-0.41,36450,37000,36200,5529488,2.02E+11,2.15E+13,590787825,1081.8,112.28,112.34,113.48,111.08,-0.01,3,0.25,-2.75,80,889000,443.41,0.05,1.6,-4.29,"2,216.00","2,218.07","2,199.27",354.02M,0.83
2011-04-26,0,-1,-1,34750,-1700,-4.66,36750,37200,34700,19001814,6.74E+11,2.05E+13,590788904,1081.5,112.21,112.15,112.64,111.12,-0.06,3,0.25,-2.75,80,897000,450.48,1.59,1.8,14.74,"2,206.30","2,222.56","2,196.76",439.34M,-0.44
