date,등락 분류,종가     ,대비    ,등락률    ,시가     ,고가     ,저가     ,거래량        ,거래대금        ,시가총액     ,상장주식수      ,환율     ,유가종가        ,유가오픈        ,유가고가        ,유가저가        ,유가변동률        ,한국은행기준금리 ,연준기준금리 ,한미기준금리차이
2006-04-25,-1,33250,-650,-1.92,32800,33500,32800,6627562,2.19E+11,1.49E+13,448210671,940.5,72.88,73.28,74,71.75,-0.61,4,4.75,0.75
2006-04-26,0,33250,0,0,33300,33400,32600,5080201,1.67E+11,1.49E+13,448210671,941.8,71.93,72.85,73.22,71.85,-1.3,4,4.75,0.75
2006-04-27,1,33900,650,1.95,33100,34050,32950,7117880,2.40E+11,1.52E+13,448210671,947.4,70.97,71.93,72.01,70.75,-1.33,4,4.75,0.75
2006-04-28,-1,32950,-950,-2.8,33600,33750,32650,6174477,2.04E+11,1.48E+13,448210671,945.7,71.88,70.99,72.65,70.49,1.28,4,4.75,0.75
2006-05-02,-2,31100,-1850,-5.61,32600,32900,30150,13177549,4.09E+11,1.39E+13,448210671,944.1,74.61,73.8,74.9,73.5,1.23,4,4.75,0.75
2006-05-03,-1,31000,-100,-0.32,31400,31700,31000,4496568,1.41E+11,1.39E+13,448210671,941.9,72.28,74.63,74.99,72.25,-3.12,4,4.75,0.75
2006-05-04,1,31200,200,0.65,30800,31200,30100,5370080,1.65E+11,1.40E+13,448210671,935.8,69.94,72.17,72.47,69.3,-3.24,4,4.75,0.75
2006-05-08,1,31500,300,0.96,32000,32000,31400,4747563,1.51E+11,1.41E+13,448210671,939.1,69.77,70.05,70.56,68.25,-0.6,4,4.75,0.75
2006-05-09,1,32850,1350,4.29,32000,33500,31800,9169933,3.03E+11,1.47E+13,448210671,930.7,70.69,69.84,71.45,69.62,1.32,4,4.75,0.75
2006-05-10,-1,32000,-850,-2.59,31750,32300,31250,6035374,1.92E+11,1.43E+13,448210671,933.1,72.13,70.65,72.2,69.65,2.04,4,5,1
2006-05-11,1,32250,250,0.78,31800,32850,31800,4563593,1.48E+11,1.45E+13,448210671,931.7,73.32,72.13,73.9,71.98,1.65,4,5,1
2006-05-12,1,32850,600,1.86,31650,33000,31300,5895158,1.89E+11,1.47E+13,448210671,934.5,72.04,73.1,73.35,71.65,-1.75,4,5,1
2006-05-15,1,33500,650,1.98,32400,33500,32050,5394732,1.77E+11,1.50E+13,448210671,933.7,69.41,71.9,72.04,69.35,-3.65,4,5,1
2006-05-16,-1,32800,-700,-2.09,33500,33550,32200,5206313,1.71E+11,1.47E+13,448210671,940.2,69.53,69.21,70.7,68.51,0.17,4,5,1
2006-05-17,1,34300,1500,4.57,33300,34700,33150,11315562,3.86E+11,1.54E+13,448210671,946.7,68.69,69.35,70.1,68.2,-1.21,4,5,1
2006-05-18,1,34600,300,0.87,33000,34850,32800,9386109,3.18E+11,1.55E+13,448210671,937.6,69.45,68.65,69.5,67.85,1.11,4,5,1
2006-05-19,-1,34100,-500,-1.45,34300,34500,33350,5226466,1.77E+11,1.53E+13,448210671,944.5,68.53,69.45,69.93,68.01,-1.32,4,5,1
2006-05-22,-1,32650,-1450,-4.25,34600,34650,32600,5921693,1.98E+11,1.46E+13,448210671,944.8,69.23,68.52,69.9,67.42,1.02,4,5,1
2006-05-23,1,32900,250,0.77,32000,33500,32000,6855214,2.26E+11,1.47E+13,448210671,950.1,71.76,70.05,72.15,69.85,3.65,4,5,1
2006-05-24,1,33150,250,0.76,32600,33250,31950,5112066,1.67E+11,1.49E+13,448210671,947.2,69.86,71.58,71.65,69.8,-2.65,4,5,1
2006-05-25,-1,31900,-1250,-3.77,33400,33500,31700,5038621,1.63E+11,1.43E+13,448210671,949.4,71.32,69.91,71.38,69.36,2.09,4,5,1
2006-05-26,1,32400,500,1.57,32400,33050,32400,4966475,1.63E+11,1.45E+13,448210671,949.2,71.37,71.3,71.9,70.86,0.07,4,5,1
2006-05-29,-1,32200,-200,-0.62,32650,33100,32000,3461484,1.12E+11,1.44E+13,448210671,946.3,71.7,71.305,72.325,71.03,0.495,4,5,1
2006-05-30,-1,32000,-200,-0.62,32400,32900,31400,3825151,1.22E+11,1.43E+13,448210671,947.4,72.03,71.31,72.75,71.2,0.92,4,5,1
2006-06-01,-1,31250,-750,-2.34,31800,32300,31050,3390518,1.07E+11,1.40E+13,448210671,947.6,70.34,71.26,71.9,70.05,-1.33,4,5,1
2006-06-02,1,31750,500,1.6,31950,32300,31300,4473018,1.42E+11,1.42E+13,448210671,947.4,72.33,70.25,72.7,70.07,2.83,4,5,1
2006-06-05,-1,31500,-250,-0.79,32150,32200,31200,2457601,77366700350,1.41E+13,448210671,946.8,72.6,72.7,73.84,72.1,0.37,4,5,1
2006-06-07,-1,30600,-900,-2.86,30600,30950,30300,4594225,1.40E+11,1.37E+13,448210671,943.8,70.82,72.4,72.58,70.5,-2.32,4,5,1
2006-06-08,-1,30100,-500,-1.63,30100,30700,29900,4330415,1.31E+11,1.35E+13,448210671,947.7,70.35,70.86,70.9,69.1,-0.66,4,5,1
2006-06-09,-1,30050,-50,-0.17,30600,30650,29200,4039837,1.21E+11,1.35E+13,448210671,951.1,71.63,70.28,71.8,69.95,1.82,4,5,1
2006-06-12,-1,29950,-100,-0.33,29700,30050,29350,2484328,73962821900,1.34E+13,448210671,954.1,70.36,71.6,72.32,70.2,-1.77,4,5,1
2006-06-13,-1,28900,-1050,-3.51,29300,29400,28750,4780389,1.38E+11,1.30E+13,448210671,956.6,68.56,70.24,70.43,68.3,-2.56,4,5,1
2006-06-14,1,29050,150,0.52,28750,29200,28450,5382382,1.56E+11,1.30E+13,448210671,960.9,69.14,68.45,69.4,68.1,0.85,4,5,1
2006-06-15,-1,28850,-200,-0.69,29400,29550,28750,3790955,1.11E+11,1.29E+13,448210671,962.1,69.5,69.03,70.25,69,0.52,4,5,1
2006-06-16,1,29700,850,2.95,30150,30350,29700,5537337,1.66E+11,1.33E+13,448210671,959.4,69.88,69.58,70.45,68.8,0.55,4,5,1
2006-06-19,-1,29100,-600,-2.02,29450,29450,28750,4836852,1.40E+11,1.30E+13,448210671,955.2,68.98,69.87,70.11,68.55,-1.29,4,5,1
2006-06-20,-1,28250,-850,-2.92,28500,28700,27900,5644553,1.59E+11,1.27E+13,448210671,961.7,68.94,69.01,69.89,68.55,-0.06,4,5,1
2006-06-21,-1,27350,-900,-3.19,28350,28450,26800,7006583,1.92E+11,1.23E+13,448210671,960.9,70.33,69.34,70.75,68.8,2.02,4,5,1
2006-06-22,-1,26200,-1150,-4.2,27100,27450,26150,19015537,5.08E+11,1.17E+13,448210671,954.6,70.84,70.34,71.2,70.05,0.73,4,5,1
2006-06-23,1,27100,900,3.44,26900,27400,26750,10475595,2.84E+11,1.21E+13,448210671,954.3,70.87,70.85,71.3,70.28,0.04,4,5,1
2006-06-26,2,29600,2500,9.23,28250,29600,28150,44078345,1.21E+12,1.33E+13,448210671,958.7,71.8,70.86,71.9,70.4,1.31,4,5,1
2006-06-27,-1,29500,-100,-0.34,29600,30200,29000,10346157,3.08E+11,1.32E+13,448210671,958.8,71.92,71.74,72.5,71.6,0.17,4,5,1
2006-06-28,1,29750,250,0.85,28900,30050,28750,5544439,1.64E+11,1.33E+13,448210671,958.1,72.19,71.91,72.77,71.6,0.38,4,5,1
2006-06-29,1,29950,200,0.67,30500,30500,29750,5275816,1.59E+11,1.34E+13,448210671,958.3,73.52,72.2,73.55,72.15,1.84,4,5.25,1.25
2006-06-30,1,30750,800,2.67,31100,31350,30400,8561922,2.65E+11,1.38E+13,448210671,960.3,73.93,73.51,74.15,73.35,0.56,4.25,5.25,1
2006-07-03,1,31000,250,0.81,31300,31550,30750,5694107,1.77E+11,1.42E+13,459021989,952.6,74.35,73.65666667,74.56666667,73.36,0.94,4.25,5.25,1
2006-07-04,-1,30600,-400,-1.29,31300,31450,30300,5128314,1.58E+11,1.40E+13,459021989,944.7,74.77,73.80333333,74.98333333,73.37,1.32,4.25,5.25,1
2006-07-05,-1,30450,-150,-0.49,29900,31050,29900,4391382,1.34E+11,1.40E+13,459021989,942.2,75.19,73.95,75.4,73.38,1.7,4.25,5.25,1
2006-07-06,1,30500,50,0.16,30400,30700,29950,4934692,1.50E+11,1.40E+13,459021989,945.9,75.14,75.2,75.35,74.3,-0.07,4.25,5.25,1
2006-07-07,-1,30350,-150,-0.49,30800,30850,30250,3541582,1.08E+11,1.39E+13,459021989,949.7,74.09,75.02,75.78,73.85,-1.4,4.25,5.25,1
2006-07-10,1,30950,600,1.98,30200,31150,30150,3920218,1.20E+11,1.42E+13,459021989,946.3,73.61,73.94,73.95,72.9,-0.65,4.25,5.25,1
2006-07-11,1,31750,800,2.58,30600,32000,30300,7134221,2.24E+11,1.46E+13,459021989,942.5,74.16,73.51,74.6,73.34,0.75,4.25,5.25,1
2006-07-12,1,32100,350,1.1,31750,32450,31450,5122998,1.64E+11,1.47E+13,459021989,945,74.95,74.03,75.05,73.8,1.07,4.25,5.25,1
2006-07-13,-1,31900,-200,-0.62,31750,32300,31600,4188448,1.34E+11,1.46E+13,459021989,948.8,76.7,74.98,76.85,74.91,2.33,4.25,5.25,1
2006-07-14,-1,30900,-1000,-3.13,31250,31500,30550,5398288,1.67E+11,1.42E+13,459021989,950.1,77.03,76.67,78.4,76.67,0.43,4.25,5.25,1
2006-07-18,-1,30600,-300,-0.97,30500,31050,30350,4944210,1.52E+11,1.40E+13,459021989,952.9,73.54,75.2,76.55,73.5,-2.34,4.25,5.25,1
2006-07-19,-1,30500,-100,-0.33,30900,31000,30400,3424861,1.05E+11,1.40E+13,459021989,957.4,72.66,73.9,74.11,71.65,-1.2,4.25,5.25,1
2006-07-20,1,31300,800,2.62,31200,31550,30850,7326404,2.28E+11,1.44E+13,459021989,958.4,73.08,73,73.5,72.05,0.58,4.25,5.25,1
2006-07-21,1,32100,800,2.56,31000,32100,30950,4640404,1.47E+11,1.47E+13,459021989,951.3,74.43,74.07,75.2,73.9,1.85,4.25,5.25,1
2006-07-24,-1,31650,-450,-1.4,31700,31800,31300,3582142,1.13E+11,1.45E+13,459021989,952.7,75.05,74.45,75.2,73.5,0.83,4.25,5.25,1
2006-07-25,1,32000,350,1.11,32450,32750,31850,5702684,1.84E+11,1.47E+13,459021989,951.2,73.75,75.1,75.78,73.55,-1.73,4.25,5.25,1
2006-07-26,-1,31800,-200,-0.63,32200,32400,31750,2398267,76876770700,1.46E+13,459021989,952.4,73.94,73.8,74.8,73.52,0.26,4.25,5.25,1
2006-07-27,0,31800,0,0,31800,32150,31500,3811182,1.21E+11,1.46E+13,459021989,953.9,74.54,73.9,74.92,73.72,0.81,4.25,5.25,1
2006-07-28,1,31950,150,0.47,31850,32050,31650,2400341,76558167900,1.47E+13,459021989,951.9,73.24,74.5,74.85,72.8,-1.74,4.25,5.25,1
2006-07-31,1,32500,550,1.72,32400,32950,32200,4885154,1.60E+11,1.49E+13,459021989,953.1,74.4,73.5,74.48,72.77,1.58,4.25,5.25,1
2006-08-01,1,32900,400,1.23,32600,33200,32600,9772578,3.22E+11,1.51E+13,459021989,954.5,74.91,74.4,75.45,74.02,0.69,4.25,5.25,1
2006-08-02,1,33200,300,0.91,32700,33300,32450,3076284,1.02E+11,1.52E+13,459021989,956.4,75.81,74.92,76.5,74.9,1.2,4.25,5.25,1
2006-08-03,-1,33100,-100,-0.3,34000,34050,33000,4139510,1.39E+11,1.52E+13,459021989,959.4,75.46,76,76.19,74.65,-0.46,4.25,5.25,1
2006-08-04,1,33650,550,1.66,33400,33800,33350,2951013,99041254450,1.54E+13,459021989,966.3,74.76,75.6,75.68,74.15,-0.93,4.25,5.25,1
2006-08-07,-1,32800,-850,-2.53,33800,33900,32800,2778270,92345442750,1.51E+13,459021989,964.4,76.98,74.78,77.3,74.55,2.97,4.25,5.25,1
2006-08-08,1,33200,400,1.22,32800,33200,32550,3642256,1.20E+11,1.52E+13,459021989,961.5,76.31,77.05,77.45,76.15,-0.87,4.25,5.25,1
2006-08-09,0,33200,0,0,32900,33350,32850,2943007,97556126300,1.52E+13,459021989,963.9,76.35,76.33,77.4,76.05,0.05,4.25,5.25,1
2006-08-10,-1,32700,-500,-1.51,32900,33050,32350,4833179,1.58E+11,1.50E+13,459021989,963.7,74,76.25,76.52,73.9,-3.08,4.25,5.25,1
2006-08-11,-1,32550,-150,-0.46,33100,33450,32500,3812380,1.26E+11,1.49E+13,459021989,958,74.35,74,74.81,73.75,0.47,4.25,5.25,1
2006-08-14,1,32800,250,0.77,32600,32900,32150,2284334,74526061500,1.51E+13,459021989,959.2,73.53,73.79,73.95,72.6,-1.1,4.25,5.25,1
2006-08-16,1,32900,100,0.3,33400,33450,32750,5820730,1.92E+11,1.51E+13,459021989,965.2,71.89,72.93,73.15,71.53,-1.59,4.25,5.25,1
2006-08-17,1,34400,1500,4.56,33500,34650,33350,9859517,3.37E+11,1.58E+13,459021989,964.8,70.06,71.65,71.75,70,-2.55,4.25,5.25,1
2006-08-18,1,34900,500,1.45,34150,35300,33750,8936984,3.10E+11,1.60E+13,459021989,961.7,71.14,70.48,71.19,69.6,1.54,4.25,5.25,1
2006-08-21,-1,34500,-400,-1.15,35100,35250,34100,3518985,1.22E+11,1.58E+13,459021989,961.7,72.45,71.22,72.56,71.14,1.84,4.25,5.25,1
2006-08-22,0,34500,0,0,34350,34750,34300,3534084,1.22E+11,1.58E+13,459021989,957.2,72.63,72.45,72.85,72.1,0.25,4.25,5.25,1
2006-08-23,-1,34000,-500,-1.45,34450,34500,33900,3190030,1.09E+11,1.56E+13,459021989,956.9,71.76,72.85,72.94,71.1,-1.2,4.25,5.25,1
2006-08-24,1,34500,500,1.47,33800,34500,33750,3270831,1.12E+11,1.58E+13,459021989,956.6,72.36,71.65,73,71.37,0.84,4.25,5.25,1
2006-08-25,1,35650,1150,3.33,34850,35950,34850,7700470,2.74E+11,1.64E+13,459021989,958.2,72.51,72.8,73.75,72.38,0.21,4.25,5.25,1
2006-08-28,1,36000,350,0.98,36000,36800,35950,7983548,2.91E+11,1.65E+13,459021989,960.7,70.61,72.2,72.2,70.15,-2.62,4.25,5.25,1
2006-08-29,1,36300,300,0.83,36700,37000,36150,5642090,2.06E+11,1.67E+13,459021989,964.2,69.71,70.46,70.9,69.3,-1.27,4.25,5.25,1
2006-08-30,0,36300,0,0,36700,36700,36200,4064666,1.48E+11,1.67E+13,459021989,961.7,70.03,69.77,70.53,68.65,0.46,4.25,5.25,1
2006-08-31,1,36800,500,1.38,36550,37150,36150,5582834,2.04E+11,1.69E+13,459021989,959.6,70.26,70.45,70.82,69.35,0.33,4.5,5.25,0.75
2006-09-01,1,37500,700,1.9,36950,37550,36600,4748788,1.77E+11,1.72E+13,459021989,961.5,69.19,70.29,70.66,69.01,-1.52,4.5,5.25,0.75
2006-09-04,1,37850,350,0.93,38000,38100,37550,3752697,1.42E+11,1.74E+13,459021989,961.1,68.895,69.77,70.125,68.39,-1.185,4.5,5.25,0.75
2006-09-05,-1,37000,-850,-2.25,37700,37850,36850,4693408,1.75E+11,1.70E+13,459021989,958.3,68.6,69.25,69.59,67.77,-0.85,4.5,5.25,0.75
2006-09-06,-1,36400,-600,-1.62,37200,37200,36400,3311073,1.21E+11,1.67E+13,459021989,956.2,67.5,68.65,68.85,67.45,-1.6,4.5,5.25,0.75
2006-09-07,-1,36300,-100,-0.27,35800,36300,35700,4643237,1.67E+11,1.67E+13,459021989,956.9,67.32,67.55,67.98,66.76,-0.27,4.5,5.25,0.75
2006-09-08,1,37000,700,1.93,36050,37000,36000,3254058,1.19E+11,1.70E+13,459021989,956.8,66.25,67.2,67.6,66,-1.59,4.5,5.25,0.75
2006-09-11,-1,36700,-300,-0.81,37300,37750,36700,4462638,1.66E+11,1.68E+13,459021989,955.2,65.61,66.01,66.5,64.85,-0.97,4.5,5.25,0.75
2006-09-12,1,37200,500,1.36,37150,37600,36800,4476640,1.67E+11,1.71E+13,459021989,957,63.76,65.59,66.44,63.59,-2.82,4.5,5.25,0.75
2006-09-13,1,38350,1150,3.09,38100,38600,37850,7923269,3.03E+11,1.76E+13,459021989,959.1,63.97,63.84,64.75,63.5,0.33,4.5,5.25,0.75
2006-09-14,1,38900,550,1.43,38400,38950,38100,6599588,2.55E+11,1.79E+13,459021989,959.8,63.22,64.27,64.65,63,-1.17,4.5,5.25,0.75
2006-09-15,1,39100,200,0.51,38850,39350,38500,4998537,1.95E+11,1.79E+13,459021989,956.4,63.33,63.45,63.66,62.03,0.17,4.5,5.25,0.75
2006-09-18,1,40100,1000,2.56,39000,40250,39000,7301489,2.91E+11,1.84E+13,459021989,956.8,63.8,63.49,64.45,62.85,0.74,4.5,5.25,0.75
2006-09-19,-1,39900,-200,-0.5,40200,40300,39750,3880846,1.55E+11,1.83E+13,459021989,958,61.66,63.85,64.46,61.55,-3.35,4.5,5.25,0.75
2006-09-20,-1,38500,-1400,-3.51,39450,39550,38050,10850995,4.20E+11,1.77E+13,459021989,954.3,60.46,61.7,61.83,60,-1.95,4.5,5.25,0.75
2006-09-21,-1,38150,-350,-0.91,39000,39150,37850,6597914,2.53E+11,1.75E+13,459021989,952.1,61.59,60.81,61.8,60.65,1.87,4.5,5.25,0.75
2006-09-22,-1,36750,-1400,-3.67,37600,38100,36400,8430714,3.13E+11,1.69E+13,459021989,945.7,60.55,61.71,62.26,60.19,-1.69,4.5,5.25,0.75
2006-09-25,1,36950,200,0.54,36550,37500,36550,6695668,2.47E+11,1.70E+13,459021989,944.2,61.45,60.25,62.15,59.52,1.49,4.5,5.25,0.75
2006-09-26,-1,36200,-750,-2.03,37400,37450,36050,6536446,2.40E+11,1.66E+13,459021989,944.8,61.01,61.44,62,60.6,-0.72,4.5,5.25,0.75
2006-09-27,1,36300,100,0.28,37000,37100,36250,6744334,2.47E+11,1.67E+13,459021989,943.4,62.96,61.14,63.1,60.1,3.2,4.5,5.25,0.75
2006-09-28,1,37000,700,1.93,36600,37450,36600,5362142,1.99E+11,1.70E+13,459021989,944.4,62.76,62.99,64,62.39,-0.32,4.5,5.25,0.75
2006-09-29,1,37300,300,0.81,37200,37650,36900,3886480,1.45E+11,1.71E+13,459021989,945.2,62.91,62.7,63.1,61.45,0.24,4.5,5.25,0.75
2006-10-02,-1,37100,-200,-0.54,37450,37700,37000,2641626,98447086200,1.70E+13,459021989,944.8,61.03,62.8,63.32,60.84,-2.99,4.5,5.25,0.75
2006-10-04,-1,36500,-600,-1.62,36800,37450,36100,4915087,1.81E+11,1.68E+13,459021989,947.4,59.41,58.5,59.78,57.75,1.24,4.5,5.25,0.75
2006-10-09,-1,34950,-1550,-4.25,36300,36750,34100,9551557,3.38E+11,1.60E+13,459021989,948.2,59.96,59.9,61.3,59.78,0.33,4.5,5.25,0.75
2006-10-10,1,35050,100,0.29,34800,35550,34800,6030713,2.12E+11,1.61E+13,459021989,958.8,58.52,59.95,60.68,58.4,-2.4,4.5,5.25,0.75
2006-10-11,1,35200,150,0.43,34700,35350,34350,4928237,1.72E+11,1.62E+13,459021989,960,57.59,58.52,59.1,57.37,-1.59,4.5,5.25,0.75
2006-10-12,1,35850,650,1.85,35200,35900,34850,4066172,1.45E+11,1.65E+13,459021989,961.2,57.86,57.4,58.47,57.22,0.47,4.5,5.25,0.75
2006-10-13,1,37300,1450,4.04,36600,37300,36400,5175251,1.91E+11,1.71E+13,459021989,959.2,58.57,58.34,59.46,58.06,1.23,4.5,5.25,0.75
2006-10-16,0,37300,0,0,37700,38150,37150,5476640,2.06E+11,1.71E+13,459021989,954.5,59.94,58.86,60.12,58.06,2.34,4.5,5.25,0.75
2006-10-17,0,37300,0,0,37500,37600,36550,4272956,1.58E+11,1.71E+13,459021989,955.8,58.93,60.05,60.54,58.65,-1.69,4.5,5.25,0.75
2006-10-18,1,37350,50,0.13,36950,37450,36450,3868978,1.43E+11,1.71E+13,459021989,954.5,57.65,59.1,59.5,57.35,-2.17,4.5,5.25,0.75
2006-10-19,-1,36200,-1150,-3.08,37100,37450,36200,4723708,1.73E+11,1.66E+13,459021989,954.2,58.5,57.72,58.95,57.45,1.47,4.5,5.25,0.75
2006-10-20,-1,36100,-100,-0.28,36200,36450,35900,6110405,2.21E+11,1.66E+13,459021989,956.9,56.82,58.61,59.4,56.55,-2.87,4.5,5.25,0.75
2006-10-23,0,36100,0,0,36150,36600,35750,5707334,2.07E+11,1.66E+13,459021989,957.6,58.81,59.43,59.47,58.12,3.5,4.5,5.25,0.75
2006-10-24,-1,36000,-100,-0.28,36400,36800,35800,5780357,2.10E+11,1.65E+13,459021989,958.7,59.35,58.89,59.7,58.42,0.92,4.5,5.25,0.75
2006-10-25,-1,35350,-650,-1.81,35700,35800,34950,7837200,2.77E+11,1.62E+13,459021989,959.5,61.4,59.5,61.65,59.23,3.45,4.5,5.25,0.75
2006-10-26,1,35550,200,0.57,35700,35900,35050,7359368,2.61E+11,1.63E+13,459021989,956,60.36,61.58,61.79,60.1,-1.69,4.5,5.25,0.75
2006-10-27,-1,34350,-1200,-3.38,35700,35800,33900,11439427,3.96E+11,1.58E+13,459021989,951.6,60.75,60.3,61,59.85,0.65,4.5,5.25,0.75
2006-10-30,-1,33300,-1050,-3.06,33700,33900,33200,8110194,2.71E+11,1.53E+13,459021989,947.2,58.36,60.75,61.05,58.22,-3.93,4.5,5.25,0.75
2006-10-31,1,34200,900,2.7,33450,34200,33100,5918013,2.00E+11,1.57E+13,459021989,944.2,58.73,58.41,58.8,57.05,0.63,4.5,5.25,0.75
2006-11-01,-1,34050,-150,-0.44,34300,34450,34050,4500012,1.54E+11,1.56E+13,459021989,944.3,58.71,58.6,59.45,57.8,-0.03,4.5,5.25,0.75
2006-11-02,1,34800,750,2.2,33850,34850,33800,5600999,1.94E+11,1.60E+13,459021989,939,57.88,58.6,58.96,57.6,-1.41,4.5,5.25,0.75
2006-11-03,-1,33700,-1100,-3.16,34750,34800,33600,6289428,2.14E+11,1.55E+13,459021989,938.9,59.14,57.86,59.35,57.77,2.18,4.5,5.25,0.75
2006-11-06,-1,33650,-50,-0.15,33500,33900,33050,4718196,1.57E+11,1.54E+13,459021989,937.9,60.02,59.15,60.56,58.5,1.49,4.5,5.25,0.75
2006-11-07,1,34000,350,1.04,34150,34350,33800,4629830,1.58E+11,1.56E+13,459021989,941.2,58.93,60.12,60.2,58.89,-1.82,4.5,5.25,0.75
2006-11-08,1,34500,500,1.47,34550,35200,34500,5653025,1.96E+11,1.58E+13,459021989,940.7,59.83,59.16,60.3,58.88,1.53,4.5,5.25,0.75
2006-11-09,1,34700,200,0.58,34700,34950,34100,4721786,1.63E+11,1.59E+13,459021989,935.8,61.16,60,61.33,59.9,2.22,4.5,5.25,0.75
2006-11-10,-1,34200,-500,-1.44,34350,34650,34150,3184885,1.09E+11,1.57E+13,459021989,936.7,59.59,61.03,61.17,59.45,-2.57,4.5,5.25,0.75
2006-11-13,1,35100,900,2.63,34450,35200,34450,4926680,1.72E+11,1.61E+13,459021989,935.4,58.58,59.6,59.92,58.25,-1.69,4.5,5.25,0.75
2006-11-14,1,35400,300,0.85,35600,36050,35350,5355096,1.91E+11,1.62E+13,459021989,933.2,58.28,58.6,59.15,58.15,-0.51,4.5,5.25,0.75
2006-11-15,1,36000,600,1.69,36050,36200,35750,4885944,1.76E+11,1.65E+13,459021989,937.5,58.76,58.45,59.4,58.3,0.82,4.5,5.25,0.75
2006-11-16,-1,35600,-400,-1.11,36300,36350,35550,3737627,1.34E+11,1.63E+13,459021989,939.7,56.26,58.77,59.32,55.92,-4.25,4.5,5.25,0.75
2006-11-17,1,35850,250,0.7,35600,35900,35450,2590574,92639069850,1.65E+13,459021989,939.8,55.81,56.25,56.48,54.86,-0.8,4.5,5.25,0.75
2006-11-20,-1,35000,-850,-2.37,35850,35950,34900,3473368,1.22E+11,1.61E+13,459021989,938.7,58.8,58.73,59.04,57.97,5.36,4.5,5.25,0.75
2006-11-21,-1,34950,-50,-0.14,34900,35300,34750,2328910,81412323250,1.60E+13,459021989,934.9,60.17,58.96,60.4,58.61,2.33,4.5,5.25,0.75
2006-11-22,1,35750,800,2.29,34950,35800,34950,3459669,1.23E+11,1.64E+13,459021989,936.2,59.24,60.05,60.35,58.35,-1.55,4.5,5.25,0.75
2006-11-23,-1,35600,-150,-0.42,35900,35950,35400,2666078,95108303450,1.63E+13,459021989,934,59.6,59.99666667,60.38,58.65333333,-0.426666667,4.5,5.25,0.75
2006-11-24,1,35650,50,0.14,35550,35650,35000,2390727,84493623600,1.64E+13,459021989,930.2,59.96,59.94333333,60.41,58.95666667,0.696666667,4.5,5.25,0.75
2006-11-27,-1,35400,-250,-0.7,35500,35600,35000,3022008,1.06E+11,1.62E+13,459021989,932,60.32,59.89,60.44,59.26,1.82,4.5,5.25,0.75
2006-11-28,-1,34800,-600,-1.69,34600,35100,34600,2755030,95968492750,1.60E+13,459021989,929.8,60.99,60.4,61.2,60.21,1.11,4.5,5.25,0.75
2006-11-29,1,35050,250,0.72,34950,35250,34900,2080426,73079405350,1.61E+13,459021989,931.1,62.46,60.99,62.54,60.95,2.41,4.5,5.25,0.75
2006-11-30,1,35300,250,0.71,35600,35850,35300,2399904,85224370600,1.62E+13,459021989,929.9,63.13,62.32,63.77,62.2,1.07,4.5,5.25,0.75
2006-12-01,1,36050,750,2.12,35450,36100,35150,3049086,1.09E+11,1.65E+13,459021989,930.6,63.43,62.85,63.7,62.24,0.48,4.5,5.25,0.75
2006-12-04,1,36450,400,1.11,35900,36750,35800,4268006,1.56E+11,1.67E+13,459021989,928.2,62.44,63.81,63.82,61.9,-1.56,4.5,5.25,0.75
2006-12-05,1,36550,100,0.27,36950,37500,36550,5162364,1.91E+11,1.68E+13,459021989,927.5,62.43,62.42,63.25,61.53,-0.02,4.5,5.25,0.75
2006-12-06,-1,36400,-150,-0.41,36950,36950,35750,3621729,1.31E+11,1.67E+13,459021989,926.6,62.19,62.42,63.01,61.84,-0.38,4.5,5.25,0.75
2006-12-07,-1,36350,-50,-0.14,36250,36600,36150,2247778,81845883000,1.67E+13,459021989,920,62.49,62.31,62.76,61.55,0.48,4.5,5.25,0.75
2006-12-08,-1,35000,-1350,-3.71,35800,35850,34900,6501090,2.29E+11,1.61E+13,459021989,918,62.03,62.75,63.65,61.95,-0.74,4.5,5.25,0.75
2006-12-11,1,35350,350,1,35000,35550,34950,3018348,1.07E+11,1.62E+13,459021989,920.5,61.22,62.21,62.25,61.05,-1.31,4.5,5.25,0.75
2006-12-12,-1,34600,-750,-2.12,35250,35350,34400,3554225,1.23E+11,1.59E+13,459021989,926,61.02,61.3,62.01,60.65,-0.33,4.5,5.25,0.75
2006-12-13,1,34850,250,0.72,34500,35100,34400,3018846,1.05E+11,1.60E+13,459021989,924,61.37,60.97,61.85,60.74,0.57,4.5,5.25,0.75
2006-12-14,1,35800,950,2.73,34850,35900,34700,5766215,2.05E+11,1.64E+13,459021989,922.6,62.51,61.52,62.8,61.41,1.86,4.5,5.25,0.75
2006-12-15,1,36250,450,1.26,35950,36600,35800,3813327,1.38E+11,1.66E+13,459021989,922.5,63.43,62.52,63.5,62.28,1.47,4.5,5.25,0.75
2006-12-18,1,36450,200,0.55,36500,36800,36050,2817132,1.03E+11,1.67E+13,459021989,921.8,62.21,63.2,63.5,62.07,-1.92,4.5,5.25,0.75
2006-12-19,-1,35950,-500,-1.37,36500,36600,35850,2532841,91559439450,1.65E+13,459021989,924,63.15,62.19,63.45,61.65,1.51,4.5,5.25,0.75
2006-12-20,1,36400,450,1.25,36100,36600,36000,2656915,96670407250,1.67E+13,459021989,929.6,63.72,63.5,64.15,63.18,0.9,4.5,5.25,0.75
2006-12-21,-1,36150,-250,-0.69,36600,36750,36150,2119546,77163759650,1.66E+13,459021989,927.4,62.66,63.58,63.59,62.3,-1.66,4.5,5.25,0.75
