일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2019/01/31,2307500 ,-250,-0.54,"46,650","47,050","46,150","21,621,145","1,007,418,016,957","275,505,464,682,500","5,969,782,550"
2019/02/01,2317500 ,200,0.43,"46,650","46,950","46,250","13,832,454","644,179,617,419","276,699,421,192,500","5,969,782,550"
2019/02/07,2310000 ,-150,-0.32,"46,800","47,100","46,200","15,872,001","739,207,112,566","275,803,953,810,000","5,969,782,550"
2019/02/08,2240000 ,"-1,400",-3.03,"45,700","45,700","44,650","12,689,196","571,010,653,800","267,446,258,240,000","5,969,782,550"
2019/02/11,2250000 ,200,0.45,"44,500","45,000","44,250","11,125,044","496,105,674,534","268,640,214,750,000","5,969,782,550"
2019/02/12,2302500 ,"1,050",2.33,"44,650","46,250","44,650","13,184,367","604,234,331,980","274,908,486,427,500","5,969,782,550"
2019/02/13,2310000 ,150,0.33,"46,400","46,700","46,000","11,299,738","522,769,115,550","275,803,953,810,000","5,969,782,550"
2019/02/14,2375000 ,"1,300",2.81,"46,600","47,500","46,150","17,259,341","808,870,207,486","283,564,671,125,000","5,969,782,550"
2019/02/15,2302500 ,"-1,450",-3.05,"46,750","46,850","45,650","10,554,643","487,928,325,500","274,908,486,427,500","5,969,782,550"
2019/02/18,2310000 ,150,0.33,"46,500","46,850","45,850","8,183,728","379,385,585,300","275,803,953,810,000","5,969,782,550"
2019/02/19,2297500 ,-250,-0.54,"45,850","46,150","45,450","6,741,395","309,243,749,000","274,311,508,172,500","5,969,782,550"
2019/02/20,2345000 ,950,2.07,"46,750","47,100","46,500","11,506,720","538,847,352,577","279,982,801,595,000","5,969,782,550"
2019/02/21,2347500 ,50,0.11,"46,500","47,200","46,200","8,694,009","406,411,552,100","280,281,290,722,500","5,969,782,550"
2019/02/22,2357500 ,200,0.43,"46,500","47,150","46,450","6,895,772","322,775,255,100","281,475,247,232,500","5,969,782,550"
2019/02/25,2367500 ,200,0.42,"47,400","47,550","47,050","7,484,716","354,011,544,900","282,669,203,742,500","5,969,782,550"
2019/02/26,2337500 ,-600,-1.27,"47,350","47,450","46,500","7,985,547","374,675,186,100","279,087,334,212,500","5,969,782,550"
2019/02/27,2337500 ,0,0.00,"47,000","47,250","46,750","8,045,211","377,808,474,774","279,087,334,212,500","5,969,782,550"
2019/02/28,2255000 ,"-1,650",-3.53,"46,400","46,500","45,100","23,569,321","1,073,228,686,350","269,237,193,005,000","5,969,782,550"
2019/03/04,2242500 ,-250,-0.55,"46,000","46,100","44,800","12,926,539","585,692,172,641","267,744,747,367,500","5,969,782,550"
2019/03/05,2212500 ,-600,-1.34,"44,600","45,100","44,150","10,612,405","471,638,443,200","264,162,877,837,500","5,969,782,550"
2019/03/06,2200000 ,-250,-0.56,"44,000","44,300","43,700","10,202,544","447,977,041,138","262,670,432,200,000","5,969,782,550"
2019/03/07,2222500 ,450,1.02,"43,400","44,950","43,400","11,049,749","490,121,520,107","265,356,834,347,500","5,969,782,550"
2019/03/08,2190000 ,-650,-1.46,"44,450","44,800","43,800","7,729,069","340,351,298,588","261,476,475,690,000","5,969,782,550"
2019/03/11,2182500 ,-150,-0.34,"44,400","44,450","43,650","10,717,408","471,357,939,175","260,581,008,307,500","5,969,782,550"
2019/03/12,2232500 ,"1,000",2.29,"44,300","44,950","44,150","11,431,977","508,997,113,650","266,550,790,857,500","5,969,782,550"
2019/03/13,2192500 ,-800,-1.79,"44,250","44,450","43,700","8,108,343","356,447,378,500","261,774,964,817,500","5,969,782,550"
2019/03/14,2192500 ,0,0.00,"43,700","44,300","43,550","18,039,161","789,951,149,450","261,774,964,817,500","5,969,782,550"
2019/03/15,2210000 ,350,0.80,"43,800","44,250","43,700","16,814,163","740,350,091,250","263,864,388,710,000","5,969,782,550"
2019/03/18,2185000 ,-500,-1.13,"43,950","44,150","43,450","8,188,876","357,784,123,950","260,879,497,435,000","5,969,782,550"
2019/03/19,2195000 ,200,0.46,"43,750","43,900","43,550","7,609,563","333,042,841,600","262,073,453,945,000","5,969,782,550"
2019/03/20,2202500 ,150,0.34,"43,800","44,200","43,100","9,846,242","429,486,262,650","262,968,921,327,500","5,969,782,550"
2019/03/21,2292500 ,"1,800",4.09,"44,600","46,250","44,050","21,138,016","966,296,342,038","273,714,529,917,500","5,969,782,550"
2019/03/22,2327500 ,700,1.53,"46,850","47,000","46,250","12,535,911","583,256,207,100","277,893,377,702,500","5,969,782,550"
2019/03/25,2275000 ,"-1,050",-2.26,"45,300","45,650","44,800","8,699,728","394,433,133,810","271,625,106,025,000","5,969,782,550"
2019/03/26,2262500 ,-250,-0.55,"45,500","45,700","44,900","9,729,811","440,019,808,489","270,132,660,387,500","5,969,782,550"
2019/03/27,2267500 ,100,0.22,"44,750","45,600","44,250","9,568,081","430,843,286,900","270,729,638,642,500","5,969,782,550"
2019/03/28,2242500 ,-500,-1.10,"44,950","45,200","44,300","6,821,306","306,038,310,100","267,744,747,367,500","5,969,782,550"
2019/03/29,2232500 ,-200,-0.45,"44,500","44,900","44,200","11,491,713","511,623,621,750","266,550,790,857,500","5,969,782,550"
2019/04/01,2252500 ,400,0.90,"45,200","45,450","44,850","7,362,129","332,300,460,800","268,938,703,877,500","5,969,782,550"
2019/04/02,2287500 ,700,1.55,"45,550","46,100","45,350","9,480,688","433,628,262,650","273,117,551,662,500","5,969,782,550"
2019/04/03,2330000 ,850,1.86,"46,750","46,750","45,800","12,436,570","576,545,187,625","278,191,866,830,000","5,969,782,550"
2019/04/04,2347500 ,350,0.75,"46,150","47,100","46,150","12,650,168","591,478,058,953","280,281,290,722,500","5,969,782,550"
2019/04/05,2342500 ,-100,-0.21,"46,950","47,550","46,600","8,546,339","401,643,883,300","279,684,312,467,500","5,969,782,550"
2019/04/08,2332500 ,-200,-0.43,"47,250","47,250","46,150","8,507,909","397,148,497,800","278,490,355,957,500","5,969,782,550"
2019/04/09,2332500 ,0,0.00,"46,700","46,950","46,200","6,878,761","320,647,245,000","278,490,355,957,500","5,969,782,550"
2019/04/10,2335000 ,50,0.11,"46,400","46,700","46,050","11,883,995","550,967,366,221","278,788,845,085,000","5,969,782,550"
2019/04/11,2312500 ,-450,-0.96,"46,700","46,800","46,150","13,697,399","634,752,144,300","276,102,442,937,500","5,969,782,550"
2019/04/12,2342500 ,600,1.30,"46,050","46,900","46,000","7,668,936","357,084,147,550","279,684,312,467,500","5,969,782,550"
2019/04/15,2352500 ,200,0.43,"47,150","47,500","47,000","8,733,019","412,633,207,600","280,878,268,977,500","5,969,782,550"
2019/04/16,2362500 ,200,0.43,"47,400","47,400","46,800","7,730,881","364,272,720,183","282,072,225,487,500","5,969,782,550"
2019/04/17,2352500 ,-200,-0.42,"47,300","47,600","47,000","5,513,658","260,238,026,450","280,878,268,977,500","5,969,782,550"
2019/04/18,2280000 ,"-1,450",-3.08,"47,200","47,250","45,500","12,808,747","589,351,882,300","272,222,084,280,000","5,969,782,550"
2019/04/19,2265000 ,-300,-0.66,"45,750","46,000","45,250","8,479,710","386,062,293,847","270,431,149,515,000","5,969,782,550"
2019/04/22,2267500 ,50,0.11,"45,400","45,900","45,100","6,006,957","273,125,405,900","270,729,638,642,500","5,969,782,550"
2019/04/23,2260000 ,-150,-0.33,"45,050","45,500","45,000","6,920,566","313,179,774,125","269,834,171,260,000","5,969,782,550"
2019/04/24,2237500 ,-450,-1.00,"45,400","45,650","44,150","13,299,267","594,100,467,458","267,147,769,112,500","5,969,782,550"
2019/04/25,2232500 ,-100,-0.22,"44,250","45,000","44,100","10,868,965","485,378,095,190","266,550,790,857,500","5,969,782,550"
2019/04/26,2242500 ,200,0.45,"44,200","45,000","43,800","9,739,982","434,008,341,453","267,744,747,367,500","5,969,782,550"
2019/04/29,2307500 ,"1,300",2.90,"45,150","46,150","45,100","8,777,517","401,124,009,550","275,505,464,682,500","5,969,782,550"
2019/04/30,2292500 ,-300,-0.65,"46,000","46,300","45,350","11,121,273","509,855,767,200","273,714,529,917,500","5,969,782,550"
2019/05/02,2295000 ,50,0.11,"45,500","46,150","45,400","8,625,126","395,453,520,550","274,013,019,045,000","5,969,782,550"
2019/05/03,2265000 ,-600,-1.31,"45,900","46,050","45,300","6,562,916","298,782,689,050","270,431,149,515,000","5,969,782,550"
2019/05/07,2242500 ,-450,-0.99,"45,250","45,300","44,400","12,014,907","538,125,202,400","267,744,747,367,500","5,969,782,550"
2019/05/08,2212500 ,-600,-1.34,"44,300","44,850","44,200","10,398,754","462,086,636,050","264,162,877,837,500","5,969,782,550"
2019/05/09,2122500 ,"-1,800",-4.07,"43,900","44,250","42,450","23,029,718","993,611,649,785","253,417,269,247,500","5,969,782,550"
2019/05/10,2145000 ,450,1.06,"42,600","43,450","42,450","14,579,512","624,673,461,000","256,103,671,395,000","5,969,782,550"
2019/05/13,2132500 ,-250,-0.58,"42,500","43,200","42,350","7,635,079","326,874,119,000","254,611,225,757,500","5,969,782,550"
2019/05/14,2132500 ,0,0.00,"41,300","43,100","41,300","11,563,730","491,109,676,200","254,611,225,757,500","5,969,782,550"
2019/05/15,2127500 ,-100,-0.23,"42,700","43,050","42,550","7,670,185","327,973,978,000","254,014,247,502,500","5,969,782,550"
2019/05/16,2077500 ,"-1,000",-2.35,"42,350","42,400","41,350","13,687,828","572,149,879,612","248,044,464,952,500","5,969,782,550"
2019/05/17,2060000 ,-350,-0.84,"41,950","42,050","40,850","13,357,951","554,484,416,170","245,955,041,060,000","5,969,782,550"
2019/05/20,2100000 ,800,1.94,"41,650","42,100","41,550","15,752,397","659,809,912,200","250,730,867,100,000","5,969,782,550"
2019/05/21,2157500 ,"1,150",2.74,"42,600","43,950","42,350","18,812,133","815,224,371,474","257,596,117,032,500","5,969,782,550"
2019/05/22,2175000 ,350,0.81,"43,700","43,800","42,400","11,033,339","477,853,598,650","259,685,540,925,000","5,969,782,550"
2019/05/23,2192500 ,350,0.80,"43,900","44,000","43,250","12,259,006","536,198,002,640","261,774,964,817,500","5,969,782,550"
2019/05/24,2135000 ,"-1,150",-2.62,"43,800","43,800","42,400","13,966,305","599,084,523,862","254,909,714,885,000","5,969,782,550"
2019/05/27,2132500 ,-50,-0.12,"42,500","43,000","42,350","8,066,669","344,043,547,350","254,611,225,757,500","5,969,782,550"
2019/05/28,2127500 ,-100,-0.23,"42,550","42,950","42,150","24,506,881","1,042,865,612,000","254,014,247,502,500","5,969,782,550"
2019/05/29,2090000 ,-750,-1.76,"41,850","42,100","41,300","14,930,618","623,333,158,995","249,536,910,590,000","5,969,782,550"
2019/05/30,2127500 ,750,1.79,"42,200","42,700","42,150","11,766,018","499,609,785,843","254,014,247,502,500","5,969,782,550"
2019/05/31,2125000 ,-50,-0.12,"42,600","42,800","42,150","11,365,999","483,166,570,320","253,715,758,375,000","5,969,782,550"
2019/06/03,2190000 ,"1,300",3.06,"42,950","43,900","42,500","15,466,580","673,362,393,454","261,476,475,690,000","5,969,782,550"
2019/06/04,2172500 ,-350,-0.80,"43,400","43,700","43,000","9,913,497","429,427,885,923","259,387,051,797,500","5,969,782,550"
2019/06/05,2195000 ,450,1.04,"44,050","44,200","43,700","12,464,135","548,114,387,962","262,073,453,945,000","5,969,782,550"
2019/06/07,2210000 ,300,0.68,"43,600","44,350","43,450","11,683,682","513,994,258,914","263,864,388,710,000","5,969,782,550"
2019/06/10,2240000 ,600,1.36,"44,300","44,850","44,050","8,792,182","391,890,812,549","267,446,258,240,000","5,969,782,550"
2019/06/11,2242500 ,50,0.11,"44,800","45,000","44,550","6,664,872","298,796,054,387","267,744,747,367,500","5,969,782,550"
2019/06/12,2230000 ,-250,-0.56,"44,800","45,050","44,300","8,607,439","384,320,254,600","266,252,301,730,000","5,969,782,550"
2019/06/13,2187500 ,-850,-1.91,"44,200","44,400","43,400","16,906,541","740,494,046,450","261,177,986,562,500","5,969,782,550"
2019/06/14,2200000 ,250,0.57,"43,750","44,150","43,300","9,322,873","408,762,663,250","262,670,432,200,000","5,969,782,550"
2019/06/17,2195000 ,-100,-0.23,"43,750","44,050","43,400","11,890,424","521,513,724,525","262,073,453,945,000","5,969,782,550"
2019/06/18,2217500 ,450,1.03,"43,750","44,500","43,650","7,994,928","353,712,380,200","264,759,856,092,500","5,969,782,550"
2019/06/19,2267500 ,"1,000",2.25,"45,450","45,450","45,000","10,417,690","471,407,748,782","270,729,638,642,500","5,969,782,550"
2019/06/20,2275000 ,150,0.33,"44,850","45,500","44,850","7,147,785","323,655,518,900","271,625,106,025,000","5,969,782,550"
2019/06/21,2285000 ,200,0.44,"45,750","45,800","45,200","9,454,913","430,710,891,468","272,819,062,535,000","5,969,782,550"
2019/06/24,2275000 ,-200,-0.44,"45,200","45,800","45,200","6,085,066","276,882,466,792","271,625,106,025,000","5,969,782,550"
2019/06/25,2280000 ,100,0.22,"45,200","45,800","45,200","7,076,774","322,055,494,450","272,222,084,280,000","5,969,782,550"
2019/06/26,2285000 ,100,0.22,"45,800","46,000","45,600","9,226,097","422,131,883,650","272,819,062,535,000","5,969,782,550"
2019/06/27,2325000 ,800,1.75,"46,000","46,600","45,750","12,603,534","583,888,994,023","277,594,888,575,000","5,969,782,550"
2019/06/28,2350000 ,500,1.08,"47,000","47,000","46,700","12,949,231","607,214,695,012","280,579,779,850,000","5,969,782,550"
2019/07/01,2330000 ,-400,-0.85,"47,350","47,400","46,250","11,383,522","531,568,615,560","278,191,866,830,000","5,969,782,550"
2019/07/02,2312500 ,-350,-0.75,"46,200","46,900","45,850","8,463,073","393,048,199,550","276,102,442,937,500","5,969,782,550"
2019/07/03,2270000 ,-850,-1.84,"45,750","46,350","45,200","9,669,368","441,064,910,450","271,028,127,770,000","5,969,782,550"
2019/07/04,2300000 ,600,1.32,"45,250","46,200","45,250","6,365,573","291,453,618,600","274,609,997,300,000","5,969,782,550"
2019/07/05,2282500 ,-350,-0.76,"45,950","45,950","45,250","7,235,395","329,446,758,350","272,520,573,407,500","5,969,782,550"
2019/07/08,2220000 ,"-1,250",-2.74,"44,750","44,800","44,350","7,823,843","348,372,973,250","265,058,345,220,000","5,969,782,550"
2019/07/09,2255000 ,700,1.58,"44,850","45,450","44,700","7,646,421","344,766,406,100","269,237,193,005,000","5,969,782,550"
2019/07/10,2277500 ,450,1.00,"45,550","46,150","45,500","9,253,930","424,302,255,500","271,923,595,152,500","5,969,782,550"
2019/07/11,2310000 ,650,1.43,"46,350","46,550","46,150","10,989,751","509,185,216,650","275,803,953,810,000","5,969,782,550"
2019/07/12,2315000 ,100,0.22,"46,350","46,400","45,800","5,245,804","242,358,883,168","276,400,932,065,000","5,969,782,550"
2019/07/15,2322500 ,150,0.32,"45,950","46,650","45,750","4,717,226","218,263,191,350","277,296,399,447,500","5,969,782,550"
2019/07/16,2342500 ,400,0.86,"46,450","46,850","46,300","7,407,824","345,958,239,250","279,684,312,467,500","5,969,782,550"
2019/07/17,2302500 ,-800,-1.71,"46,150","46,350","45,950","5,216,602","240,498,161,650","274,908,486,427,500","5,969,782,550"
2019/07/18,2305000 ,50,0.11,"46,450","46,450","45,650","5,143,554","236,877,510,134","275,206,975,555,000","5,969,782,550"
2019/07/19,2340000 ,700,1.52,"46,650","46,950","46,600","8,819,393","412,852,787,848","279,385,823,340,000","5,969,782,550"
2019/07/22,2360000 ,400,0.85,"46,800","47,300","46,600","9,009,109","424,205,013,600","281,773,736,360,000","5,969,782,550"
2019/07/23,2365000 ,100,0.21,"47,350","47,550","47,050","9,061,381","429,349,238,170","282,370,714,615,000","5,969,782,550"
2019/07/24,2320000 ,-900,-1.90,"47,100","47,150","46,250","8,756,522","409,321,465,430","276,997,910,320,000","5,969,782,550"
2019/07/25,2360000 ,800,1.72,"47,150","47,200","46,600","8,408,838","395,532,731,225","281,773,736,360,000","5,969,782,550"
2019/07/26,2357500 ,-50,-0.11,"46,650","47,150","46,550","7,873,886","369,298,053,350","281,475,247,232,500","5,969,782,550"
2019/07/29,2305000 ,"-1,050",-2.23,"46,800","47,050","46,000","6,856,846","317,737,125,350","275,206,975,555,000","5,969,782,550"
2019/07/30,2327500 ,450,0.98,"46,300","46,850","46,300","5,551,014","258,641,150,150","277,893,377,702,500","5,969,782,550"
2019/07/31,2267500 ,"-1,200",-2.58,"46,200","46,600","45,000","12,872,916","587,387,120,481","270,729,638,642,500","5,969,782,550"
2019/08/01,2260000 ,-150,-0.33,"44,900","45,500","44,850","7,811,181","352,893,515,167","269,834,171,260,000","5,969,782,550"
2019/08/02,2247500 ,-250,-0.55,"44,550","45,500","44,300","12,151,374","544,793,370,731","268,341,725,622,500","5,969,782,550"
2019/08/05,2197500 ,"-1,000",-2.22,"44,350","44,600","43,600","14,214,086","625,945,825,644","262,371,943,072,500","5,969,782,550"
2019/08/06,2175000 ,-450,-1.02,"42,500","43,800","42,500","15,083,824","654,804,702,700","259,685,540,925,000","5,969,782,550"
2019/08/07,2160000 ,-300,-0.69,"43,600","43,900","43,100","10,002,533","434,499,731,150","257,894,606,160,000","5,969,782,550"
2019/08/08,2132500 ,-550,-1.27,"43,250","43,500","42,650","16,926,881","728,073,989,762","254,611,225,757,500","5,969,782,550"
2019/08/09,2157500 ,500,1.17,"43,250","43,350","43,050","9,685,147","418,719,202,234","257,596,117,032,500","5,969,782,550"
2019/08/12,2185000 ,550,1.27,"44,000","44,000","43,550","8,466,169","370,531,220,719","260,879,497,435,000","5,969,782,550"
2019/08/13,2150000 ,-700,-1.60,"43,500","43,500","42,950","7,276,979","314,190,574,087","256,700,649,650,000","5,969,782,550"
2019/08/14,2185000 ,700,1.63,"43,900","44,250","43,500","8,750,135","383,427,243,850","260,879,497,435,000","5,969,782,550"
2019/08/16,2195000 ,200,0.46,"43,800","43,900","43,300","9,528,115","416,192,236,090","262,073,453,945,000","5,969,782,550"
2019/08/19,2180000 ,-300,-0.68,"44,350","44,350","43,500","6,014,218","263,401,487,628","260,282,519,180,000","5,969,782,550"
2019/08/20,2222500 ,850,1.95,"43,950","44,600","43,550","8,434,205","372,091,601,275","265,356,834,347,500","5,969,782,550"
2019/08/21,2225000 ,50,0.11,"44,350","44,800","44,150","6,571,717","292,348,877,350","265,655,323,475,000","5,969,782,550"
2019/08/22,2202500 ,-450,-1.01,"44,500","44,700","43,850","8,061,177","355,618,836,720","262,968,921,327,500","5,969,782,550"
2019/08/23,2197500 ,-100,-0.23,"43,800","44,200","43,650","5,017,381","220,739,412,887","262,371,943,072,500","5,969,782,550"
2019/08/26,2180000 ,-350,-0.80,"43,050","43,800","42,950","7,954,949","344,832,138,542","260,282,519,180,000","5,969,782,550"
2019/08/27,2202500 ,450,1.03,"43,650","44,200","43,600","16,883,932","742,426,393,550","262,968,921,327,500","5,969,782,550"
2019/08/28,2207500 ,100,0.23,"44,100","44,400","43,750","5,758,333","254,051,709,450","263,565,899,582,500","5,969,782,550"
2019/08/29,2170000 ,-750,-1.70,"44,200","44,200","43,050","10,768,862","470,572,328,400","259,088,562,670,000","5,969,782,550"
2019/08/30,2200000 ,600,1.38,"43,750","44,300","43,750","9,899,073","436,336,508,825","262,670,432,200,000","5,969,782,550"
2019/09/02,2190000 ,-200,-0.45,"44,850","44,850","43,650","7,185,537","315,990,555,191","261,476,475,690,000","5,969,782,550"
2019/09/03,2162500 ,-550,-1.26,"43,550","43,650","43,100","9,774,941","423,350,120,096","258,193,095,287,500","5,969,782,550"
2019/09/04,2205000 ,850,1.97,"43,250","44,100","43,150","12,441,837","541,987,335,135","263,267,410,455,000","5,969,782,550"
2019/09/05,2285000 ,"1,600",3.63,"44,800","46,100","44,450","18,297,430","832,665,319,906","272,819,062,535,000","5,969,782,550"
2019/09/06,2315000 ,600,1.31,"46,500","46,500","45,850","9,896,562","457,523,733,862","276,400,932,065,000","5,969,782,550"
2019/09/09,2345000 ,600,1.30,"46,450","47,000","46,300","9,434,157","441,487,237,614","279,982,801,595,000","5,969,782,550"
2019/09/10,2350000 ,100,0.21,"47,100","47,200","46,550","9,231,792","433,164,412,079","280,579,779,850,000","5,969,782,550"
2019/09/11,2357500 ,150,0.32,"47,300","47,400","46,800","16,141,619","761,316,760,839","281,475,247,232,500","5,969,782,550"
2019/09/16,2355000 ,-50,-0.11,"47,000","47,100","46,400","15,550,926","728,202,586,041","281,176,758,105,000","5,969,782,550"
2019/09/17,2345000 ,-200,-0.42,"47,000","47,100","46,800","7,006,280","328,706,028,343","279,982,801,595,000","5,969,782,550"
2019/09/18,2385000 ,800,1.71,"46,900","47,700","46,800","10,413,027","494,000,382,350","284,758,627,635,000","5,969,782,550"
2019/09/19,2457500 ,"1,450",3.04,"48,050","49,200","47,850","16,461,413","803,291,510,354","293,414,812,332,500","5,969,782,550"
2019/09/20,2460000 ,50,0.10,"49,400","49,600","49,100","15,460,210","763,186,888,796","293,713,301,460,000","5,969,782,550"
2019/09/23,2465000 ,100,0.20,"49,250","49,300","49,000","7,568,553","372,222,879,052","294,310,279,715,000","5,969,782,550"
2019/09/24,2475000 ,200,0.41,"49,050","49,650","48,850","7,871,955","387,800,287,488","295,504,236,225,000","5,969,782,550"
2019/09/25,2445000 ,-600,-1.21,"49,200","49,350","48,800","9,187,141","450,710,752,494","291,922,366,695,000","5,969,782,550"
2019/09/26,2460000 ,300,0.61,"49,000","49,250","48,900","8,494,756","416,997,074,010","293,713,301,460,000","5,969,782,550"
2019/09/27,2420000 ,-800,-1.63,"48,000","48,700","48,000","8,048,041","389,082,071,548","288,937,475,420,000","5,969,782,550"
2019/09/30,2452500 ,650,1.34,"48,050","49,250","47,900","9,497,119","462,639,969,057","292,817,834,077,500","5,969,782,550"
2019/10/01,2442500 ,-200,-0.41,"48,900","49,100","48,650","6,206,035","303,325,772,450","291,623,877,567,500","5,969,782,550"
2019/10/02,2380000 ,"-1,250",-2.56,"48,350","48,400","47,600","8,382,463","401,924,907,550","284,161,649,380,000","5,969,782,550"
2019/10/04,2400000 ,400,0.84,"47,400","48,650","47,350","9,331,695","448,302,388,700","286,549,562,400,000","5,969,782,550"
2019/10/07,2387500 ,-250,-0.52,"48,350","48,700","47,650","7,047,273","338,656,459,900","285,057,116,762,500","5,969,782,550"
2019/10/08,2445000 ,"1,150",2.41,"47,900","49,000","47,600","14,239,367","689,495,282,584","291,922,366,695,000","5,969,782,550"
2019/10/10,2427500 ,-350,-0.72,"48,200","49,200","48,000","18,639,855","904,488,044,211","289,832,942,802,500","5,969,782,550"
2019/10/11,2457500 ,600,1.24,"49,000","49,450","48,800","7,783,275","382,773,784,700","293,414,812,332,500","5,969,782,550"
2019/10/14,2500000 ,850,1.73,"50,000","50,300","49,850","11,130,635","557,617,555,504","298,489,127,500,000","5,969,782,550"
2019/10/15,2505000 ,100,0.20,"49,900","50,200","49,900","6,058,105","303,431,646,175","299,086,105,755,000","5,969,782,550"
2019/10/16,2535000 ,600,1.20,"50,700","50,900","50,400","9,136,282","462,745,898,500","302,667,975,285,000","5,969,782,550"
2019/10/17,2525000 ,-200,-0.39,"50,500","50,600","50,100","6,701,380","337,530,648,575","301,474,018,775,000","5,969,782,550"
2019/10/18,2495000 ,-600,-1.19,"50,300","50,900","49,650","8,483,106","426,947,644,700","297,892,149,245,000","5,969,782,550"
2019/10/21,2515000 ,400,0.80,"49,900","50,400","49,800","4,406,531","220,999,176,006","300,280,062,265,000","5,969,782,550"
2019/10/22,2560000 ,900,1.79,"50,800","51,500","50,700","10,898,729","557,128,142,700","305,652,866,560,000","5,969,782,550"
2019/10/23,2560000 ,0,0.00,"51,300","51,500","50,800","8,663,880","443,384,578,580","305,652,866,560,000","5,969,782,550"
2019/10/24,2535000 ,-500,-0.98,"52,500","52,500","50,500","21,185,785","1,077,416,754,960","302,667,975,285,000","5,969,782,550"
2019/10/25,2545000 ,200,0.39,"50,800","51,200","50,500","7,879,897","400,781,388,215","303,861,931,795,000","5,969,782,550"
2019/10/28,2565000 ,400,0.79,"50,700","51,500","50,700","6,431,522","329,526,364,800","306,249,844,815,000","5,969,782,550"
2019/10/29,2555000 ,-200,-0.39,"51,400","51,700","50,800","7,581,629","387,754,807,400","305,055,888,305,000","5,969,782,550"
2019/10/30,2520000 ,-700,-1.37,"50,700","50,800","50,200","8,959,435","452,020,459,800","300,877,040,520,000","5,969,782,550"
2019/10/31,2520000 ,0,0.00,"51,000","51,400","50,300","10,304,777","525,166,427,240","300,877,040,520,000","5,969,782,550"
2019/11/01,2560000 ,800,1.59,"50,600","51,200","50,400","8,467,846","422,791,080,695","305,652,866,560,000","5,969,782,550"
2019/11/04,2615000 ,"1,100",2.15,"51,700","52,300","51,400","13,012,411","677,400,213,024","312,219,627,365,000","5,969,782,550"
2019/11/05,2635000 ,400,0.76,"52,400","52,700","52,100","10,581,034","555,449,246,731","314,607,540,385,000","5,969,782,550"
2019/11/06,2665000 ,600,1.14,"52,900","53,500","52,700","14,361,133","762,569,938,800","318,189,409,915,000","5,969,782,550"
2019/11/07,2645000 ,-400,-0.75,"53,400","53,400","52,400","9,257,116","488,509,940,000","315,801,496,895,000","5,969,782,550"
2019/11/08,2605000 ,-800,-1.51,"53,200","53,300","52,000","11,603,290","610,282,480,568","311,025,670,855,000","5,969,782,550"
2019/11/11,2580000 ,-500,-0.96,"52,200","52,200","51,400","8,185,952","423,836,375,400","308,040,779,580,000","5,969,782,550"
2019/11/12,2630000 ,"1,000",1.94,"51,800","52,600","51,600","6,576,148","342,965,962,768","314,010,562,130,000","5,969,782,550"
2019/11/13,2625000 ,-100,-0.19,"52,500","52,500","52,000","6,225,196","325,646,010,400","313,413,583,875,000","5,969,782,550"
2019/11/14,2640000 ,300,0.57,"51,900","52,800","51,900","12,010,018","630,539,802,800","315,204,518,640,000","5,969,782,550"
2019/11/15,2685000 ,900,1.70,"52,900","53,700","52,600","9,703,360","518,314,735,700","320,577,322,935,000","5,969,782,550"
2019/11/18,2675000 ,-200,-0.37,"53,600","53,800","53,200","7,746,554","414,198,897,643","319,383,366,425,000","5,969,782,550"
2019/11/19,2675000 ,0,0.00,"53,200","53,500","52,700","8,907,177","473,053,167,900","319,383,366,425,000","5,969,782,550"
2019/11/20,2600000 ,"-1,500",-2.80,"53,400","53,400","52,000","12,560,070","659,160,082,100","310,428,692,600,000","5,969,782,550"
2019/11/21,2550000 ,"-1,000",-1.92,"51,600","52,100","50,600","14,298,646","729,351,449,095","304,458,910,050,000","5,969,782,550"
2019/11/22,2580000 ,600,1.18,"51,000","51,600","50,900","8,478,310","435,737,139,400","308,040,779,580,000","5,969,782,550"
2019/11/25,2590000 ,200,0.39,"52,200","52,600","51,700","9,050,625","472,175,585,364","309,234,736,090,000","5,969,782,550"
2019/11/26,2590000 ,0,0.00,"51,900","52,900","51,800","27,372,226","1,424,278,443,400","309,234,736,090,000","5,969,782,550"
2019/11/27,2610000 ,400,0.77,"51,800","52,300","51,600","7,546,261","392,691,809,100","311,622,649,110,000","5,969,782,550"
2019/11/28,2565000 ,-900,-1.72,"51,900","52,100","51,300","6,833,885","353,450,137,280","306,249,844,815,000","5,969,782,550"
2019/11/29,2515000 ,"-1,000",-1.95,"51,200","51,400","50,200","11,179,334","564,595,695,520","300,280,062,265,000","5,969,782,550"
2019/12/02,2520000 ,100,0.20,"50,900","51,300","50,400","18,877,252","944,328,229,958","300,877,040,520,000","5,969,782,550"
2019/12/03,2495000 ,-500,-0.99,"49,800","50,300","49,500","12,059,812","602,054,578,125","297,892,149,245,000","5,969,782,550"
2019/12/04,2472500 ,-450,-0.90,"49,600","49,850","49,000","13,246,549","654,934,907,032","295,205,747,097,500","5,969,782,550"
2019/12/05,2475000 ,50,0.10,"50,200","50,400","49,500","10,449,715","520,066,824,288","295,504,236,225,000","5,969,782,550"
2019/12/06,2520000 ,900,1.82,"50,100","50,900","49,950","11,414,563","575,969,563,191","300,877,040,520,000","5,969,782,550"
