date,등락지표,등락.분류,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,환율,유가종가,유가오픈,유가고가,유가저가,유가변동률,한국은행기준금리,연준기준금리,한미기준금리차이,반도체수출금액지수,삼성종가,SOX종가,SOX변동률,BTC종가,BTC변동률
2011-01-13,1,1,27250,900,3.42,27000,27600,26850,19311300,5.26E+11,1.61E+13,590276554,1120,91.4,92,92.37,90.75,-0.5,2.5,0.25,-2.25,79.06,922000,439.82,-0.04,0.3,0
2011-01-14,0,0,27250,0,0,27300,27450,26750,8859686,2.4E+11,1.61E+13,590276554,1112.2,91.54,90.99,91.69,90.1,0.15,2.5,0.25,-2.25,79.06,933000,451.59,2.68,0.4,25.94
2011-01-17,-1,-1,26900,-350,-1.28,27350,27450,26900,6204899,1.68E+11,1.59E+13,590276554,1114.7,91.46,91.25,91.795,90.325,-0.01,2.5,0.25,-2.25,79.06,949000,450.76,1.16,0.3,0
2011-01-18,1,1,27650,750,2.79,26850,28100,26800,15637718,4.35E+11,1.63E+13,590276554,1114.7,91.38,91.51,91.9,90.55,-0.17,2.5,0.25,-2.25,79.06,969000,449.93,-0.37,0.3,0
2011-01-19,1,1,27850,200,0.72,28050,28400,27600,8666295,2.41E+11,1.64E+13,590276554,1116.8,90.86,91.34,92.1,90.47,-0.57,2.5,0.25,-2.25,79.06,997000,439.33,-2.36,0.3,0
2011-01-20,1,1,28200,350,1.26,27650,28200,27600,6930500,1.94E+11,1.66E+13,590276554,1112.5,88.86,90.7,90.86,88,-2.2,2.5,0.25,-2.25,79.06,982000,434.77,-1.04,0.4,24.6
2011-01-21,-1,-1,28100,-100,-0.35,28150,28450,27700,7630162,2.14E+11,1.66E+13,590276554,1118.2,89.11,89.45,90.22,88.87,0.28,2.5,0.25,-2.25,79.06,971000,431.65,-0.72,0.4,0
2011-01-24,1,1,28350,250,0.89,28250,28650,28000,8014756,2.27E+11,1.67E+13,590276554,1122,87.87,89.26,89.63,87.27,-1.39,2.5,0.25,-2.25,79.06,971000,442.42,2.5,0.4,0
2011-01-25,-1,-1,27400,-950,-3.35,28700,28800,27300,10865239,3.02E+11,1.62E+13,590276554,1120.3,86.19,87.7,87.85,86.12,-1.91,2.5,0.25,-2.25,79.06,975000,439.12,-0.75,0.4,0
2011-01-26,1,1,28200,800,2.92,27650,28300,27400,7873016,2.2E+11,1.66E+13,590276554,1117.6,87.33,86.23,87.79,86.03,1.32,2.5,0.25,-2.25,79.06,998000,442.94,0.87,0.4,0
2011-01-27,-1,-1,28000,-200,-0.71,28600,28700,27900,6841459,1.93E+11,1.65E+13,590276554,1118.2,85.64,87.55,87.66,85.21,-1.94,2.5,0.25,-2.25,79.06,994000,451.28,1.88,0.4,0
2011-01-28,1,2,29500,1500,5.36,29250,29500,28900,19314590,5.65E+11,1.74E+13,590276554,1114.3,89.34,85.28,89.73,85.11,4.32,2.5,0.25,-2.25,79.06,1010000,438.61,-2.81,0.4,0
2011-01-31,1,1,29650,150,0.51,29400,30200,29300,12114107,3.61E+11,1.75E+13,590276554,1114.3,92.19,89.97,92.84,88.4,3.19,2.75,0.25,-2.5,79.06,981000,440.51,0.43,0.5,0
2011-02-01,0,0,29650,0,0,29800,30350,29200,9606594,2.86E+11,1.75E+13,590276646,1122.7,90.77,92.2,92.45,90.33,-1.54,2.75,0.25,-2.5,70.04,983000,451.83,2.57,0.7,34.62
2011-02-07,1,1,29700,50,0.17,30300,30700,29500,9679798,2.92E+11,1.75E+13,590276646,1116.7,87.48,89.06,89.54,87.18,-1.74,2.75,0.25,-2.5,70.04,972000,461.25,-0.4,0.9,0
2011-02-08,1,1,30150,450,1.52,29700,30300,29100,9801975,2.91E+11,1.78E+13,590276646,1107,86.94,87.41,88.11,85.88,-0.62,2.75,0.25,-2.5,70.04,961000,460.9,-0.08,0.9,0
2011-02-09,-1,-1,29550,-600,-1.99,30200,30300,29400,6956946,2.07E+11,1.74E+13,590276646,1104.4,86.71,87.35,87.95,86.36,-0.26,2.75,0.25,-2.5,70.04,960000,457.6,-0.72,1.1,18.74
2011-02-10,-1,-1,28800,-750,-2.54,29450,29900,28800,8468961,2.48E+11,1.7E+13,590276646,1104.8,86.73,86.93,87.9,85.96,0.02,2.75,0.25,-2.5,70.04,936000,459.25,0.36,1,-10.06
2011-02-11,0,0,28800,0,0,28700,29700,28700,8298076,2.42E+11,1.7E+13,590276646,1112.9,85.58,87.7,87.77,85.1,-1.33,2.75,0.25,-2.5,70.04,915000,462.82,0.78,1.1,9.15
2011-02-14,1,1,29700,900,3.13,29200,29700,28950,5954589,1.75E+11,1.75E+13,590276646,1120.7,84.81,85.5,86.52,84.58,-0.9,2.75,0.25,-2.5,70.04,953000,466.4,0.77,1.1,0
2011-02-15,1,1,29750,50,0.17,29750,29800,29200,4609849,1.36E+11,1.76E+13,590276646,1123.9,84.32,84.84,85.97,83.85,-0.58,2.75,0.25,-2.5,70.04,958000,461.38,-1.08,1,0
2011-02-16,-1,-1,29200,-550,-1.85,29650,29950,29150,4811721,1.42E+11,1.72E+13,590276646,1122.5,84.99,84.44,85.95,84.12,0.79,2.75,0.25,-2.5,70.04,945000,466.56,1.12,1,0
2011-02-17,-1,-1,29100,-100,-0.34,29550,29700,28800,5876031,1.72E+11,1.72E+13,590276646,1120.7,86.36,85.25,86.63,84.38,1.61,2.75,0.25,-2.5,70.04,954000,473.22,1.43,1,0
2011-02-18,1,1,29400,300,1.03,29350,29500,29000,4481286,1.31E+11,1.74E+13,590276646,1116.2,86.2,86.4,87.88,85.65,-0.19,2.75,0.25,-2.5,70.04,960000,471.46,-0.37,0.9,-13.57
2011-02-21,-1,-1,28800,-600,-2.04,29400,29500,28750,5147091,1.49E+11,1.7E+13,590276646,1113,89.885,86.365,91.185,85.95,4.18,2.75,0.25,-2.5,70.04,948000,462.135,-2.17,0.8,0
2011-02-22,0,0,28800,0,0,28400,28950,28150,5917754,1.69E+11,1.7E+13,590276646,1116.4,93.57,86.33,94.49,86.25,8.55,2.75,0.25,-2.5,70.04,938000,452.81,-3.96,0.9,0
2011-02-23,-1,-1,27600,-1200,-4.17,28600,28700,27400,11843278,3.31E+11,1.63E+13,590276646,1125.9,98.1,95.68,100,95.14,4.84,2.75,0.25,-2.5,70.04,930000,444.27,-1.89,0.9,0
2011-02-24,-1,-1,26900,-700,-2.54,27200,27350,26600,10782089,2.9E+11,1.59E+13,590276646,1125.8,97.28,98.97,103.41,95.62,-0.84,2.75,0.25,-2.5,70.04,929000,451.9,1.72,1,10.82
2011-02-25,1,1,28000,1100,4.09,27450,28050,27350,7918505,2.2E+11,1.65E+13,590278539,1126.9,97.88,96.63,99.2,96.17,0.62,2.75,0.25,-2.5,70.04,926000,463.69,2.61,0.9,-8.65
2011-02-28,1,1,28350,350,1.25,28000,28400,27900,5304614,1.5E+11,1.67E+13,590278539,1127.9,96.97,98.5,99.96,96.71,-0.93,2.75,0.25,-2.5,70.04,923000,458.62,-1.09,0.9,0
2011-03-02,-1,-1,27550,-800,-2.82,27900,28200,27350,4652449,1.29E+11,1.63E+13,590278539,1128.8,102.23,100.48,102.5,99.21,2.61,2.75,0.25,-2.5,85.64,918000,456.09,1.4,0.9,0
2011-03-03,1,1,28450,900,3.27,27950,28600,27850,4337686,1.23E+11,1.68E+13,590281560,1128.4,101.91,102.39,102.94,100.15,-0.31,2.75,0.25,-2.5,85.64,923000,464.77,1.9,0.9,0
2011-03-04,1,1,29200,750,2.64,29000,29550,28800,6744388,1.97E+11,1.72E+13,590281560,1122.6,104.42,101.7,105.17,101.54,2.46,2.75,0.25,-2.5,85.64,945000,459.82,-1.07,0.9,0
2011-03-07,-1,-1,28900,-300,-1.03,29200,29400,28750,4206440,1.22E+11,1.71E+13,590281560,1116.2,105.44,104.65,106.95,104.25,0.98,2.75,0.25,-2.5,85.64,906000,447.35,-2.71,0.9,0
2011-03-08,-1,-1,28650,-250,-0.87,28500,28800,27900,8140323,2.31E+11,1.69E+13,590281560,1117.9,105.02,104.85,105.79,103.33,-0.4,2.75,0.25,-2.5,85.64,899000,447.94,0.13,0.9,0
2011-03-09,-1,-1,28400,-250,-0.87,28650,28950,28300,5641431,1.61E+11,1.68E+13,590281560,1117.4,104.38,104.96,105.92,103.9,-0.61,2.75,0.25,-2.5,85.64,890000,434.35,-3.03,0.9,0
2011-03-10,-1,-1,27700,-700,-2.46,28000,28100,27550,9118115,2.53E+11,1.64E+13,590281560,1115.2,102.7,104.45,105.06,100.62,-1.61,2.75,0.25,-2.5,85.64,866000,423.73,-2.45,0.9,7.91
2011-03-11,0,0,27700,0,0,27200,28050,27150,5850959,1.62E+11,1.64E+13,590281560,1118.4,101.16,102.64,103,99.01,-1.5,2.75,0.25,-2.5,85.64,862000,427.91,0.99,0.9,-5.67
2011-03-14,1,2,30100,2400,8.66,29100,30150,28300,22881687,6.68E+11,1.78E+13,590281560,1124.5,101.19,100.31,101.89,98.47,0.03,2.75,0.25,-2.5,85.64,900000,427.17,-0.17,0.9,0
2011-03-15,-1,-1,28700,-1400,-4.65,29700,29800,27450,22932891,6.62E+11,1.69E+13,590281560,1129.8,97.18,101.86,101.87,96.71,-3.96,2.75,0.25,-2.5,85.64,860000,421.79,-1.26,0.9,0
2011-03-16,1,1,29200,500,1.74,29400,29600,28800,10333677,3.02E+11,1.72E+13,590281560,1131.3,97.98,97.4,99.6,96.22,0.82,2.75,0.25,-2.5,85.64,886000,412.44,-2.22,0.9,0
2011-03-17,-1,-1,28950,-250,-0.86,28400,28950,28200,10815775,3.09E+11,1.71E+13,590281560,1132.8,101.42,98.1,101.99,96.6,3.51,2.75,0.25,-2.5,85.64,890000,417.97,1.34,0.8,0
2011-03-18,-1,-1,28550,-400,-1.38,29050,29200,28550,8317816,2.39E+11,1.69E+13,590281560,1137.6,101.07,101.78,103.66,100.14,-0.35,2.75,0.25,-2.5,85.64,891000,419.2,0.29,0.8,0
2011-03-21,-1,-1,28500,-50,-0.18,28550,28850,28000,11015422,3.13E+11,1.68E+13,590281560,1128.3,102.33,102.12,103.35,101.66,1.25,2.75,0.25,-2.5,85.64,890000,426.79,1.81,0.8,0
2011-03-22,-1,-1,27850,-650,-2.28,28750,28950,27800,11574524,3.27E+11,1.64E+13,590281560,1125.9,104,102.1,104.54,101.43,1.63,2.75,0.25,-2.5,85.64,875000,422.91,-0.91,0.8,6.59
2011-03-23,1,1,29050,1200,4.31,28200,29100,27850,11112405,3.17E+11,1.71E+13,590281560,1121.7,105.75,104.85,106.34,104.38,1.68,2.75,0.25,-2.5,85.64,873000,426.94,0.95,0.8,0
2011-03-24,1,1,29100,50,0.17,29150,29600,29100,9140284,2.68E+11,1.72E+13,590281560,1123.7,105.6,105.52,106.69,104.76,-0.14,2.75,0.25,-2.5,85.64,880000,437.41,2.45,0.9,0
2011-03-25,1,1,29900,800,2.75,30100,30150,29600,12041899,3.6E+11,1.76E+13,590281560,1122.8,105.4,105.46,105.95,104.5,-0.19,2.75,0.25,-2.5,85.64,910000,436.27,-0.26,0.9,0
2011-03-28,1,1,30900,1000,3.34,29950,30950,29800,14875481,4.55E+11,1.82E+13,590281560,1114.5,103.98,105.43,105.76,103.6,-1.35,2.75,0.25,-2.5,85.64,916000,436.75,0.11,0.8,0
2011-03-29,1,1,31000,100,0.32,30800,31350,30700,8533855,2.64E+11,1.83E+13,590281560,1114.2,104.79,103.94,105,102.7,0.78,2.75,0.25,-2.5,85.64,916000,441.04,0.98,0.8,0
2011-03-30,1,1,31550,550,1.77,31100,31950,31000,11906300,3.77E+11,1.86E+13,590282270,1114.6,104.27,104.45,105.15,103.44,-0.5,2.75,0.25,-2.5,85.64,926000,441.38,0.08,0.8,0
2011-03-31,-1,-1,31300,-250,-0.79,31700,31900,31000,7670699,2.4E+11,1.85E+13,590282270,1107.2,106.72,104.31,106.83,104.12,2.35,3,0.25,-2.75,85.64,932000,437.36,-0.91,0.8,0
2011-04-01,1,1,31600,300,0.96,31350,31700,30850,6802701,2.13E+11,1.87E+13,590282270,1100.1,107.94,106.62,108.47,106.3,1.14,3,0.25,-2.75,80,940000,432.85,-1.03,0.8,0
2011-04-04,1,1,31800,200,0.63,30850,31800,30550,12046547,3.75E+11,1.88E+13,590282270,1094.6,108.47,108.29,108.78,107.58,0.49,3,0.25,-2.75,80,945000,429.05,-0.88,0.7,-12.71
2011-04-05,1,1,32450,650,2.04,32250,32700,32150,8775396,2.85E+11,1.92E+13,590282270,1086.9,108.34,108.2,108.6,107.5,-0.12,3,0.25,-2.75,80,945000,438.78,2.27,0.7,0
2011-04-06,1,1,32500,50,0.15,32700,33000,32350,8509539,2.78E+11,1.92E+13,590282270,1089.7,108.83,107.99,109.15,107.72,0.45,3,0.25,-2.75,80,923000,445.5,1.53,0.7,0
2011-04-07,-1,-1,32000,-500,-1.54,32800,32900,31850,7097712,2.29E+11,1.89E+13,590282270,1085.5,110.3,108.67,110.44,108.23,1.35,3,0.25,-2.75,80,909000,443.25,-0.51,0.8,0
2011-04-08,-1,-1,31300,-700,-2.19,31800,31850,31150,10084204,3.17E+11,1.85E+13,590710939,1088,112.79,110.32,113.21,110.11,2.26,3,0.25,-2.75,80,898000,439.58,-0.83,0.8,0
2011-04-11,1,1,31800,500,1.6,31500,32150,31500,6076949,1.94E+11,1.88E+13,590710939,1085.4,109.92,113.28,113.46,108.68,-2.54,3,0.25,-2.75,80,894000,435.88,-0.84,0.8,0
2011-04-12,-1,-1,31700,-100,-0.31,32000,32600,31600,6421672,2.06E+11,1.87E+13,590710939,1084.4,106.25,108.97,110.24,105.47,-3.34,3,0.25,-2.75,80,882000,426.78,-2.09,0.9,11.69
2011-04-13,1,1,32350,650,2.05,31700,32400,31600,6193410,1.98E+11,1.91E+13,590710939,1091.7,107.11,106.02,107.43,105.31,0.81,3,0.25,-2.75,80,901000,427.89,0.26,0.9,7.27
2011-04-14,1,1,33750,1400,4.33,32650,33800,32500,12934539,4.32E+11,1.99E+13,590710939,1092.5,108.11,107.32,108.55,105.77,0.93,3,0.25,-2.75,80,900000,428.41,0.12,1,8.4
2011-04-15,1,1,34150,400,1.19,33700,34200,33600,7233661,2.45E+11,2.02E+13,590786828,1089.4,109.66,108.45,110.1,107.21,1.43,3,0.25,-2.75,80,888000,431.23,0.66,1,0
2011-04-18,-1,-1,33800,-350,-1.02,34000,34450,33500,7218572,2.45E+11,2E+13,590786828,1087.9,107.12,109.43,109.44,106.54,-2.32,3,0.25,-2.75,80,867000,423.44,-1.81,1.2,0
2011-04-19,-1,-1,32800,-1000,-2.96,33400,33750,32750,8866655,2.93E+11,1.94E+13,590786828,1089.9,108.15,107.52,108.45,105.5,0.96,3,0.25,-2.75,80,875000,425.26,0.43,1.2,0
2011-04-20,1,1,34300,1500,4.57,33600,34500,33250,8432079,2.87E+11,2.03E+13,590786828,1092.8,111.45,108.45,111.66,107.96,3.05,3,0.25,-2.75,80,916000,443.42,4.27,1.1,-5
2011-04-21,1,2,37000,2700,7.87,35300,37200,35100,19357750,7.02E+11,2.19E+13,590787825,1083.7,112.29,111.37,112.48,111,0.75,3,0.25,-2.75,80,928000,443.2,-0.05,1.2,6.14
2011-04-22,-1,-1,36600,-400,-1.08,36700,37400,36200,10270340,3.77E+11,2.16E+13,590787825,1080.1,112.285,111.855,112.98,111.04,0.37,3,0.25,-2.75,80,904000,443.305,0,1.4,16.53
2011-04-25,-1,-1,36450,-150,-0.41,36450,37000,36200,5529488,2.02E+11,2.15E+13,590787825,1081.8,112.28,112.34,113.48,111.08,-0.01,3,0.25,-2.75,80,889000,443.41,0.05,1.6,-4.29
2011-04-26,-1,-1,34750,-1700,-4.66,36750,37200,34700,19001814,6.74E+11,2.05E+13,590788904,1081.5,112.21,112.15,112.64,111.12,-0.06,3,0.25,-2.75,80,897000,450.48,1.59,1.8,14.74
2011-04-27,-1,-1,33900,-850,-2.45,35100,35500,33450,18014715,6.15E+11,2E+13,590788904,1085.5,112.76,111.89,113.4,110.71,0.49,3,0.25,-2.75,80,924000,450.64,0.04,1.9,6.15
2011-04-28,1,1,34350,450,1.33,34600,35050,34050,10388984,3.6E+11,2.03E+13,590788904,1079.9,112.86,113.13,113.97,111.69,0.09,3,0.25,-2.75,80,900000,447.54,-0.69,2.2,16.32
2011-04-29,-1,-1,33800,-550,-1.6,34200,34300,32850,11392768,3.82E+11,2E+13,590788904,1072.3,113.93,112.82,114.18,112.25,0.95,3,0.25,-2.75,80,893000,449.56,0.45,2.9,30.32
2011-05-02,1,1,34600,800,2.37,33600,34600,33600,5524897,1.89E+11,2.04E+13,590788904,1073.3,113.52,113.89,114.83,110.82,-0.36,3,0.25,-2.75,80,932000,445.06,-1,3.2,5.61
2011-05-03,-1,-1,34450,-150,-0.43,34450,34700,33700,7224077,2.46E+11,2.04E+13,590788904,1066.8,111.05,112.98,113.22,110.3,-2.18,3,0.25,-2.75,80,938000,439.43,-1.26,3.4,6.56
2011-05-04,-1,-2,32450,-2000,-5.81,34150,34200,32450,13763373,4.56E+11,1.92E+13,590788904,1070.2,109.24,110.68,111.22,108.48,-1.63,3,0.25,-2.75,80,915000,439.7,0.06,3.4,0
2011-05-06,1,1,32500,50,0.15,31900,32850,31700,7867052,2.55E+11,1.92E+13,591239621,1074.6,97.18,99.76,102.38,94.63,-2.63,3,0.25,-2.75,80,899000,443.66,0.75,3.5,3.6
2011-05-09,1,1,33300,800,2.46,33000,33550,32750,5968611,1.98E+11,1.97E+13,591239621,1085,102.55,98.11,103.4,97.42,5.53,3,0.25,-2.75,80,891000,442.36,-0.29,3.8,-1.81
2011-05-11,1,1,33700,400,1.2,33700,34200,33600,6207767,2.1E+11,1.99E+13,591239621,1079.9,98.21,103.69,104.6,97.5,-5.46,3,0.25,-2.75,80,892000,440.89,-0.83,5.5,-5.34
2011-05-12,1,1,33750,50,0.15,33450,34300,33300,6600699,2.24E+11,2E+13,591239621,1074.9,98.97,98.59,100.49,95.25,0.77,3,0.25,-2.75,80,885000,447.13,1.42,6.3,14.55
2011-05-13,1,1,34500,750,2.22,34600,34850,34400,6713597,2.33E+11,2.04E+13,592112391,1082.7,99.65,98.81,100.7,97.09,0.69,3,0.25,-2.75,80,916000,440.95,-1.38,8.2,30.16
2011-05-16,-1,-1,34400,-100,-0.29,35000,35200,34100,5275126,1.82E+11,2.04E+13,592112391,1088.9,97.37,99.36,99.65,96.83,-2.29,3,0.25,-2.75,80,901000,434.69,-1.42,8,14.88
2011-05-17,-1,-1,33100,-1300,-3.78,34150,34250,33100,8007576,2.68E+11,1.96E+13,592112391,1092.8,96.91,96.98,97.81,95.02,-0.47,3,0.25,-2.75,80,890000,429.48,-1.2,7.2,-10.46
2011-05-18,-1,-1,32800,-300,-0.91,33100,33350,32500,9103458,2.99E+11,1.94E+13,592112391,1091.4,100.1,97.57,100.99,97.46,3.29,3,0.25,-2.75,80,893000,437.59,1.89,6.9,-4.31
2011-05-19,-1,-1,31550,-1250,-3.81,32950,33350,31350,8302142,2.68E+11,1.87E+13,592115680,1086.7,98.44,99.76,100.79,98.16,-1.66,3,0.25,-2.75,80,880000,433.87,-0.85,6.8,-1.02
2011-05-20,1,1,32200,650,2.06,31750,32350,31700,5057674,1.62E+11,1.91E+13,592115680,1084.7,99.49,98.6,99.9,95.99,1.07,3,0.25,-2.75,80,882000,432.56,-0.3,5.6,-17.91
2011-05-23,-1,-1,30850,-1350,-4.19,31950,32450,30850,6564960,2.06E+11,1.83E+13,592115680,1082.7,97.7,99.68,100.04,96.37,-1.8,3,0.25,-2.75,80,873000,423.34,-2.13,7.2,6.88
2011-05-24,1,1,31250,400,1.3,30800,31450,30550,5647670,1.76E+11,1.85E+13,592122752,1091.7,99.59,97.54,100.09,96.61,1.93,3,0.25,-2.75,80,865000,420.21,-0.74,7.4,3.78
2011-05-25,-1,-1,30000,-1250,-4,31350,31600,29800,7212000,2.2E+11,1.78E+13,592122752,1094.8,101.32,99.27,101.63,98.2,1.74,3,0.25,-2.75,80,856000,424.21,0.95,8.4,13.21
2011-05-26,1,1,31100,1100,3.67,30500,31250,30350,5070024,1.56E+11,1.84E+13,592122752,1096.3,100.23,101.24,101.9,99.61,-1.08,3,0.25,-2.75,80,879000,428.24,0.95,8.8,4.76
2011-05-27,1,1,31300,200,0.64,31200,31600,30900,4797661,1.5E+11,1.85E+13,592122752,1090.5,100.59,100.16,101.24,100.04,0.36,3,0.25,-2.75,80,891000,433.09,1.13,8.5,-3.41
2011-05-30,-1,-2,29500,-1800,-5.75,31400,31500,29200,15176513,4.52E+11,1.75E+13,592152970,1082.2,101.645,100.425,102.315,99.82,1.23,3,0.25,-2.75,80,884000,436.345,1.32,8.8,4.39
2011-05-31,1,1,30100,600,2.03,29200,30100,29050,11913318,3.53E+11,1.78E+13,592152970,1080.6,102.7,100.69,103.39,99.6,2.1,3,0.25,-2.75,80,902000,439.6,1.5,8.7,-0.68
2011-06-01,-1,-2,28400,-1700,-5.65,30100,30100,28150,22119286,6.37E+11,1.68E+13,592152970,1076.9,100.29,102.68,103.31,99.63,-2.35,3,0.25,-2.75,80.36,911000,426.28,-3.03,9.6,9.5
2011-06-02,-1,-1,27550,-850,-2.99,27650,28250,27300,18003988,4.99E+11,1.63E+13,592152970,1076.4,100.4,99.79,100.93,98.46,0.11,3,0.25,-2.75,80.36,883000,426.42,0.03,10.6,10.76
2011-06-03,1,1,27650,100,0.36,27850,28100,27150,9838831,2.72E+11,1.64E+13,592152970,1080.4,100.22,100.87,100.87,98.12,-0.18,3,0.25,-2.75,80.36,885000,418.52,-1.85,14.3,34.81
2011-06-07,1,1,28600,950,3.44,27300,28800,27300,9191909,2.59E+11,1.69E+13,592152970,1077.5,99.09,98.82,99.75,97.74,0.08,3,0.25,-2.75,80.36,887000,417.64,0.55,23.9,28.95
2011-06-08,1,1,28900,300,1.05,28900,29350,28600,12557220,3.64E+11,1.71E+13,592152970,1080.6,100.74,99.58,101.89,98.02,1.67,3,0.25,-2.75,80.36,877000,408.94,-2.08,29.6,23.75
2011-06-09,-1,-1,28700,-200,-0.69,29200,29250,28350,9415804,2.7E+11,1.7E+13,592152970,1081.5,101.93,100.83,102.44,100.74,1.18,3,0.25,-2.75,80.36,865000,409.62,0.17,28.9,-2.3
2011-06-10,-1,-2,26700,-2000,-6.97,28600,28700,26350,24177110,6.57E+11,1.58E+13,592152970,1083.1,99.29,101.84,102.15,98.6,-2.59,3,0.25,-2.75,80.36,851000,402.8,-1.66,24,-17.19
2011-06-13,-1,-1,26350,-350,-1.31,26600,27150,25900,8790991,2.34E+11,1.56E+13,592152970,1081.2,97.3,98.77,99.32,96.13,-2,3,0.25,-2.75,80.36,853000,399.08,-0.92,19.8,6.95
2011-06-14,1,1,26650,300,1.14,26250,26800,26200,6514032,1.73E+11,1.58E+13,592152970,1085.9,99.37,97.09,99.64,96.51,2.13,3,0.25,-2.75,80.36,863000,406.75,1.92,19.3,-2.82
2011-06-15,1,1,26950,300,1.13,26850,27650,26800,6872322,1.87E+11,1.6E+13,592152970,1083.5,94.81,99.68,99.95,94.01,-4.59,3,0.25,-2.75,80.36,865000,398.44,-2.04,19.5,1.09
2011-06-16,-1,-1,26250,-700,-2.6,26650,26850,26200,4599234,1.22E+11,1.55E+13,592152970,1082.5,94.95,95.29,95.75,94.29,0.15,3,0.25,-2.75,80.36,848000,393.87,-1.15,17,-12.78
2011-06-17,-1,-2,24650,-1600,-6.1,26400,26450,24100,20477438,5.06E+11,1.46E+13,592152970,1088.9,93.01,95.1,95.4,91.84,-2.04,3,0.25,-2.75,80.36,819000,388.21,-1.44,15.7,-7.76
2011-06-20,1,1,25200,550,2.23,24800,25600,24400,8219371,2.07E+11,1.49E+13,592152970,1087.2,93.26,92.8,93.49,91.14,0.27,3,0.25,-2.75,80.36,800000,388.73,0.13,17.5,0
2011-06-21,1,1,25900,700,2.78,25550,26200,24950,8505024,2.17E+11,1.53E+13,592152970,1083.2,93.4,93.49,94.74,92.5,0.15,3,0.25,-2.75,80.36,814000,398.61,2.54,17.5,0
2011-06-22,1,1,26100,200,0.77,26600,27150,26100,8915253,2.38E+11,1.55E+13,592152970,1081.7,95.41,93.76,95.7,93.24,2.15,3,0.25,-2.75,80.36,826000,396.73,-0.47,17.5,0
2011-06-23,1,1,26350,250,0.96,26200,26750,26100,4236692,1.12E+11,1.56E+13,592152970,1075,91.02,94.4,94.47,89.69,-4.6,3,0.25,-2.75,80.36,831000,402.56,1.47,17.5,0
2011-06-24,1,2,27900,1550,5.88,26400,27900,26350,9898892,2.71E+11,1.65E+13,592152970,1076.7,91.16,92.29,92.34,89.82,0.15,3,0.25,-2.75,80.36,852000,392.5,-2.5,17.5,0
2011-06-27,-1,-1,26700,-1200,-4.3,27350,27400,26550,9559487,2.56E+11,1.58E+13,592171582,1077.9,90.61,91.16,91.3,89.61,-0.6,3,0.25,-2.75,80.36,835000,395.27,0.71,16.8,1.82
2011-06-28,-1,-1,25550,-1150,-4.31,26700,26750,25400,13451515,3.49E+11,1.51E+13,592171582,1086.7,92.89,90.71,93.37,90.44,2.52,3,0.25,-2.75,80.36,832000,400.52,1.33,17,1.19
2011-06-29,0,0,25550,0,0,25750,26100,24900,12290225,3.12E+11,1.51E+13,592171582,1081.8,94.77,93.37,95.84,92.66,2.02,3,0.25,-2.75,80.36,833000,400.17,-0.09,16.9,-0.59
2011-06-30,-1,-1,25050,-500,-1.96,25250,25550,24900,8432185,2.12E+11,1.48E+13,592171582,1078.1,95.42,95.08,95.82,93.88,0.69,3.25,0.25,-3,80.36,826000,410.35,2.54,16.1,-4.45
2011-07-01,1,2,26700,1650,6.59,25600,26750,25500,13345738,3.5E+11,1.58E+13,592171582,1070.1,94.94,95.12,95.39,93.45,-0.5,3.25,0.25,-3,78.94,855000,419.11,2.13,15.4,-4.35
2011-07-04,1,1,26950,250,0.94,27300,27700,26650,13215741,3.61E+11,1.6E+13,592171582,1066.4,95.915,95.05,96.435,93.895,0.775,3.25,0.25,-3,78.94,878000,417.025,0.57,13.9,-10.23
2011-07-05,1,1,28000,1050,3.9,27400,28150,27200,12594246,3.5E+11,1.66E+13,592171582,1063.8,96.89,94.98,97.48,94.34,2.05,3.25,0.25,-3,78.94,899000,414.94,-0.99,12.9,-6.85
2011-07-06,-1,-2,26500,-1500,-5.36,27700,27900,25800,18889817,5.02E+11,1.57E+13,592171582,1065.6,96.65,97,97.79,95.9,-0.25,3.25,0.25,-3,78.94,898000,411.79,-0.76,14.8,14.48
2011-07-07,-1,-1,26400,-100,-0.38,27100,27200,26350,8763541,2.33E+11,1.56E+13,592171582,1064.9,98.67,97.04,99.42,96.99,2.09,3.25,0.25,-3,78.94,880000,420.4,2.09,14.8,0
2011-07-08,1,1,26600,200,0.76,26900,27350,26550,10495898,2.82E+11,1.58E+13,592171582,1064.3,96.2,98.79,99.18,95.6,-2.5,3.25,0.25,-3,78.94,885000,413.8,-1.57,14.3,-3.18
2011-07-11,-1,-1,26450,-150,-0.56,26650,26850,26400,4936683,1.31E+11,1.57E+13,592171582,1058.4,95.15,96.1,96.75,94.14,-1.09,3.25,0.25,-3,78.94,865000,406.73,-1.71,14.2,-4.63
2011-07-12,-1,-1,25350,-1100,-4.16,25850,26150,25300,8802917,2.25E+11,1.5E+13,592171582,1059.7,97.43,95.09,97.5,93.55,2.4,3.25,0.25,-3,78.94,850000,394.96,-2.89,14,-1.41
2011-07-13,-1,-1,24300,-1050,-4.14,25250,25250,24050,17203663,4.2E+11,1.44E+13,592171582,1066.2,98.05,96.72,99.21,96.53,0.64,3.25,0.25,-3,78.94,843000,393.87,-0.28,13.9,-0.43
