date,종가,환율,유가종가,유가오픈,유가고가,유가저가,유가변동률,한국은행기준금리,연준기준금리,한미기준금리차이,반도체수출금액지수,SOX종가,SOX변동률,BTC종가,BTC변동률,등락.분류
2020-09-29,84000,1173.5,39.29,40.58,40.7,38.41,-3.23,0.5,0.25,-0.25,174.85,2242.52,0.22,10840.9,1.38,1
2015-10-23,32100,1138.2,44.6,45.44,45.75,44.2,-1.72,1.5,0.25,-1.25,99.06,683.71,1.15,276.9,0.91,1
2011-04-27,33900,1085.5,112.76,111.89,113.4,110.71,0.49,3.0,0.25,-2.75,80.0,450.64,0.04,1.9,6.15,-1
2020-12-01,100500,1104.9,44.55,45.08,45.7,44.12,-1.74,0.5,0.25,-0.25,195.37,2709.73,1.74,18770.7,-4.71,1
2011-06-16,26250,1082.5,94.95,95.29,95.75,94.29,0.15,3.0,0.25,-2.75,80.36,393.87,-1.15,17.0,-12.78,-1
2017-04-26,53700,1130.5,49.62,49.36,50.2,48.94,0.12,1.25,1.0,-0.25,144.04,1009.16,-0.85,1286.6,1.77,1
2020-03-10,89100,1201.4,34.36,30.37,35.02,30.2,10.38,1.25,1.25,0.0,182.42,1656.5,6.31,7891.2,-0.53,1
2016-02-25,30800,1234.8,33.07,32.19,33.49,31.07,2.86,1.5,0.5,-1.0,78.93,621.07,1.26,423.5,0.18,-1
2018-02-14,77600,1082.8,60.6,58.98,60.9,58.2,2.38,1.5,1.5,0.0,171.62,1307.05,2.23,9476.3,10.97,-1
2014-11-28,48050,1101.1,66.15,73.5,73.56,65.69,-3.5,2.0,0.25,-1.75,102.6,685.74,0.33,377.6,2.38,1
2020-09-24,84300,1164.4,40.31,39.6,40.37,39.12,0.95,0.5,0.25,-0.25,174.85,2147.42,0.97,10739.4,4.9,1
2011-10-17,21950,1160.3,86.38,87.48,88.18,85.88,-0.48,3.25,0.25,-3.0,84.42,370.31,-2.77,2.6,-28.09,0
2013-10-08,32750,1070.5,103.49,103.16,104.08,102.85,0.45,2.5,0.25,-2.25,101.29,486.82,-1.67,136.5,0.51,-1
2017-01-09,49550,1189.1,51.96,53.75,53.83,51.76,-3.76,1.25,0.75,-0.5,121.57,918.58,1.09,899.8,-0.12,1
2019-02-28,70000,1117.8,57.22,57.0,57.43,56.43,0.49,1.75,2.5,0.75,132.76,1350.2,0.02,3816.6,0.05,-2
2013-02-26,26550,1087.4,92.63,91.92,93.44,91.92,-0.52,2.75,0.25,-2.5,73.77,419.89,0.78,31.1,2.3,1
2020-12-23,116000,1106.6,48.12,46.79,48.5,46.16,2.34,0.5,0.25,-0.25,195.37,2723.53,-0.74,23257.9,-2.37,1
2015-02-13,47050,1107.5,52.78,51.35,53.43,51.03,3.07,2.0,0.25,-1.75,102.6,705.08,0.7,236.2,6.48,1
2018-12-18,61100,1131.6,46.24,49.16,49.59,45.79,-7.3,1.75,2.25,0.5,145.08,1177.36,1.28,3668.0,4.02,-1
2018-07-27,86100,1119.6,68.69,69.58,69.77,68.26,-1.32,1.5,2.0,0.5,197.78,1372.24,-0.45,8187.4,3.15,1
2018-10-30,68200,1138.6,66.18,66.68,67.26,65.33,-1.28,1.5,2.25,0.75,227.06,1187.57,4.16,6325.7,-0.15,1
2018-04-13,84200,1068.7,67.39,67.18,67.76,66.7,0.48,1.5,1.75,0.25,187.7,1329.4,-0.77,7887.4,-0.49,1
2013-04-08,27900,1127.1,93.36,93.02,93.75,92.46,0.71,2.75,0.25,-2.5,81.75,424.17,1.25,187.5,15.53,-1
2019-04-29,80000,1159.7,63.5,62.95,63.69,62.46,0.32,1.75,2.5,0.75,164.28,1544.44,-0.19,5235.0,-1.27,1
2016-08-01,34850,1122.4,40.06,41.35,41.88,39.82,-3.7,1.25,0.5,-0.75,107.01,768.02,0.16,607.0,-2.39,1
2016-03-23,30250,1159.5,39.79,41.19,41.34,39.67,-4.0,1.5,0.5,-1.0,100.61,666.46,-1.31,417.0,0.19,1
2019-02-01,75900,1111.6,55.26,54.01,55.66,53.37,2.73,1.75,2.5,0.75,132.76,1287.4,1.2,3467.9,0.9,1
2014-05-16,42250,1026.5,102.02,101.56,102.23,101.39,0.51,2.5,0.25,-2.25,97.72,576.01,1.05,453.6,1.23,1
2016-01-15,26800,1212.7,29.42,31.18,31.18,29.13,-5.71,1.5,0.5,-1.0,78.93,574.29,-4.53,372.3,-13.25,-1
2016-05-31,28700,1190.6,49.1,49.54,50.1,48.81,-0.83,1.5,0.5,-1.0,93.22,699.36,0.52,528.9,-0.63,-1
2017-04-10,49000,1134.6,53.08,52.31,53.18,52.29,1.61,1.25,1.0,-0.25,144.04,991.62,-0.77,1206.7,0.2,-1
2010-09-09,20300,1176.2,74.25,74.92,75.96,73.88,-0.56,2.25,0.25,-2.0,91.77,321.08,0.06,0.1,0.0,-1
2014-08-05,47300,1031.7,97.38,98.41,98.67,97.0,-0.93,2.5,0.25,-2.25,111.07,605.31,-1.14,588.8,-0.68,-1
2020-08-20,71800,1182.3,42.58,42.74,42.79,41.5,-0.82,0.5,0.25,-0.25,173.84,2181.04,-0.9,11856.9,0.91,-1
2012-01-16,25400,1150.6,99.705,99.075,100.6,98.15,0.82,3.25,0.25,-3.0,72.25,384.345,-0.83,6.7,-4.57,1
2017-05-11,56400,1134.5,47.83,47.39,48.22,47.34,1.06,1.25,1.0,-0.25,144.04,1042.43,0.34,1819.3,3.82,1
2011-04-11,31800,1085.4,109.92,113.28,113.46,108.68,-2.54,3.0,0.25,-2.75,80.0,435.88,-0.84,0.8,0.0,1
2014-10-07,44700,1069.7,88.85,90.45,90.57,88.38,-1.65,2.25,0.25,-2.0,113.63,606.2,-1.9,331.6,0.03,0
2020-08-07,80600,1184.3,41.22,41.97,42.22,41.06,-1.74,0.5,0.25,-0.25,173.84,2178.86,-1.18,11592.0,-1.4,-1
2016-12-16,46400,1180.1,51.9,51.1,52.08,50.5,1.96,1.25,0.75,-0.5,121.57,900.85,-1.0,782.0,0.88,1
2018-08-28,82400,1114.3,68.53,68.93,69.2,68.21,-0.49,1.5,2.0,0.5,218.72,1402.95,0.39,7074.6,2.57,-1
2019-09-16,79500,1191.4,62.9,61.48,63.38,58.77,14.68,1.5,2.25,0.75,170.23,1594.49,-0.7,10255.5,-0.54,-1
2016-07-11,32000,1159.2,44.76,45.07,45.77,44.42,-1.43,1.25,0.5,-0.75,107.01,708.9,1.12,646.7,-0.06,1
2011-08-24,16250,1081.0,85.16,85.67,86.59,84.55,-0.33,3.25,0.25,-3.0,78.94,345.69,-0.12,10.9,-0.82,-1
2013-03-15,28800,1105.0,93.45,93.15,93.84,93.0,0.45,2.75,0.25,-2.5,81.75,434.18,-1.66,47.0,-0.47,-1
2011-01-19,27850,1116.8,90.86,91.34,92.1,90.47,-0.57,2.5,0.25,-2.25,79.06,439.33,-2.36,0.3,0.0,1
2020-09-16,81500,1180.5,40.16,38.35,40.34,38.35,4.91,0.5,0.25,-0.25,174.85,2195.54,-1.07,10949.5,1.52,-1
2018-07-12,85600,1120.8,70.33,70.6,71.24,69.23,-0.07,1.5,2.0,0.5,197.78,1346.2,0.71,6250.6,-2.17,-1
2014-11-10,47550,1092.5,77.4,78.5,79.85,77.13,-1.59,2.0,0.25,-1.75,102.6,642.25,0.75,367.1,1.41,1
2019-04-24,78500,1141.1,65.89,66.17,66.43,65.66,-0.62,1.75,2.5,0.75,164.28,1589.02,0.95,5415.6,-1.74,-1
2014-12-23,47450,1097.3,57.12,55.39,57.56,55.06,3.37,2.0,0.25,-1.75,102.6,695.32,-0.2,335.3,1.33,-1
2017-02-03,53700,1149.2,53.83,53.68,54.22,53.4,0.54,1.25,0.75,-0.5,123.05,964.02,0.52,1013.0,0.9,1
2013-03-05,27000,1091.4,90.82,90.23,90.99,90.02,0.78,2.75,0.25,-2.5,81.75,432.39,1.98,40.3,11.56,1
2017-11-08,83200,1111.6,56.81,56.96,57.92,56.41,-0.68,1.25,1.25,0.0,183.87,1321.13,0.35,7444.4,4.81,1
2016-01-04,30150,1172.0,36.76,37.6,38.39,36.33,-0.76,1.5,0.5,-1.0,78.93,656.28,-1.09,433.3,0.61,-1
2019-10-31,82000,1168.4,54.18,54.9,55.59,53.71,-1.6,1.25,1.75,0.5,161.06,1651.22,-0.62,9152.6,-0.06,1
2011-02-07,29700,1116.7,87.48,89.06,89.54,87.18,-1.74,2.75,0.25,-2.5,70.04,461.25,-0.4,0.9,0.0,1
2015-06-30,42300,1124.1,59.47,58.27,59.69,57.94,1.95,1.5,0.25,-1.25,100.95,680.54,0.36,264.1,2.78,-1
2011-05-16,34400,1088.9,97.37,99.36,99.65,96.83,-2.29,3.0,0.25,-2.75,80.0,434.69,-1.42,8.0,14.88,-1
2020-09-25,82900,1170.3,40.25,40.15,40.64,39.71,-0.15,0.5,0.25,-0.25,174.85,2177.84,1.42,10688.8,-0.47,-1
2021-05-13,117500,1123.5,63.82,65.75,65.81,63.09,-3.42,0.5,0.25,-0.25,,2893.94,1.5,49704.6,0.65,-1
2020-06-30,85100,1200.7,39.27,39.64,40.08,38.85,-1.08,0.5,0.25,-0.25,173.6,1996.44,2.7,9135.4,-0.54,1
2018-03-19,89900,1069.6,62.06,62.23,62.35,61.36,-0.45,1.5,1.5,0.0,187.7,1394.82,-1.95,8616.8,5.07,1
2020-10-19,86700,1145.6,40.83,40.69,41.22,40.54,-0.12,0.5,0.25,-0.25,174.85,2385.85,-0.58,11753.4,2.14,1
2014-08-12,43250,1030.6,97.37,97.84,97.94,96.81,-0.72,2.5,0.25,-2.25,111.07,611.32,-0.11,567.7,-1.43,-1
2020-09-21,84500,1163.6,39.31,40.98,41.27,38.66,-4.38,0.5,0.25,-0.25,174.85,2154.28,-0.31,10416.8,-4.62,1
2020-05-12,85700,1217.8,25.78,24.49,26.23,24.22,6.79,0.75,0.25,-0.5,173.6,1725.24,-2.77,8813.8,2.73,1
2015-03-30,45500,1104.3,48.68,48.57,49.16,47.61,-0.39,2.0,0.25,-1.75,102.6,703.74,1.36,246.8,1.95,-1
2019-08-22,73800,1204.0,55.35,55.94,56.46,54.85,-0.59,1.5,2.25,0.75,170.23,1512.25,-0.03,10105.0,-0.36,-1
2019-06-26,68900,1154.7,59.38,58.84,59.93,58.65,2.68,1.75,2.5,0.75,149.27,1435.83,3.21,13063.8,10.62,1
2013-07-05,28400,1140.2,103.22,101.09,103.68,100.71,1.79,2.5,0.25,-2.25,91.17,476.12,1.35,68.5,-14.42,-1
2014-01-17,36000,1064.2,94.37,94.17,94.94,93.94,0.44,2.5,0.25,-2.25,84.98,538.14,-0.54,894.2,-2.12,-1
2010-10-04,22500,1134.4,81.47,81.68,82.38,80.77,-0.13,2.25,0.25,-2.0,80.1,343.12,-1.42,0.1,0.0,1
2015-07-28,37100,1168.9,47.98,47.02,48.44,46.68,1.24,1.5,0.25,-1.25,97.82,650.9,2.04,293.7,0.24,-1
2013-03-07,28150,1083.6,91.56,90.42,91.73,90.22,1.25,2.75,0.25,-2.5,81.75,434.68,0.4,42.0,2.39,1
2015-03-03,47300,1102.5,50.52,49.8,50.83,49.45,1.88,2.0,0.25,-1.75,102.6,720.26,-1.94,280.6,2.52,1
2013-04-25,29500,1119.2,93.64,91.58,93.87,91.11,2.42,2.75,0.25,-2.5,81.75,439.98,0.99,141.7,-8.1,1
2020-04-21,81300,1218.7,10.01,-14.0,13.86,-16.74,-126.6,0.75,0.25,-0.5,173.6,1588.7,-4.73,6842.5,0.13,-1
2019-11-13,83400,1163.5,57.12,56.79,57.53,56.2,0.56,1.25,1.75,0.5,149.88,1732.86,0.03,8783.1,-0.33,1
2014-12-16,46500,1103.0,55.93,55.4,57.15,53.6,0.04,2.0,0.25,-1.75,102.6,661.3,-0.66,330.2,-4.39,-1
2014-10-16,45100,1065.8,82.7,81.06,84.83,79.78,1.12,2.25,0.25,-2.0,113.63,570.73,1.49,379.8,-3.41,1
2014-09-18,42900,1033.9,93.07,93.97,94.82,92.85,-1.43,2.5,0.25,-2.25,111.07,657.36,1.47,424.3,-7.99,-1
2017-08-02,68000,1118.0,49.59,48.8,49.65,48.55,0.87,1.25,1.25,0.0,168.2,1083.96,-0.66,2720.5,-0.96,1
2013-01-04,26350,1063.8,93.09,92.86,93.21,91.52,0.18,2.75,0.25,-2.5,76.2,397.68,0.04,13.5,0.75,-1
2016-02-12,27350,1197.0,29.44,27.3,29.66,26.95,12.32,1.5,0.5,-1.0,78.93,571.9,2.27,384.0,1.21,1
2019-02-22,76700,1124.4,57.26,56.84,57.81,56.71,0.53,1.75,2.5,0.75,132.76,1364.78,1.08,3965.2,0.73,0
2014-09-19,44000,1041.5,92.41,92.97,93.22,91.85,-0.71,2.5,0.25,-2.25,111.07,649.54,-1.19,397.7,-6.27,1
2020-08-19,75000,1185.1,42.93,42.6,43.03,42.36,0.09,0.5,0.25,-0.25,173.84,2200.77,-0.63,11750.2,-1.65,-1
2012-10-19,23300,1104.8,90.05,92.04,93.05,89.83,-2.23,3.0,0.25,-2.75,88.11,364.92,-3.02,11.7,-1.68,-1
2015-02-17,46450,1098.7,53.53,52.75,54.15,50.81,-0.15,2.0,0.25,-1.75,102.6,707.14,0.29,243.2,3.13,-1
2017-07-04,65800,1145.0,47.13,47.06,47.31,46.74,0.13,1.25,1.25,0.0,151.45,1031.145,0.35,2617.3,1.74,-1
2011-01-20,28200,1112.5,88.86,90.7,90.86,88.0,-2.2,2.5,0.25,-2.25,79.06,434.77,-1.04,0.4,24.6,1
2011-05-13,34500,1082.7,99.65,98.81,100.7,97.09,0.69,3.0,0.25,-2.75,80.0,440.95,-1.38,8.2,30.16,1
2013-12-12,36450,1051.9,97.5,97.55,98.18,97.31,0.06,2.5,0.25,-2.25,84.98,505.84,-0.85,900.0,-2.17,-1
2014-09-11,43850,1024.6,92.83,91.71,93.44,90.43,1.27,2.5,0.25,-2.25,111.07,648.14,0.25,478.5,-0.25,1
2020-01-15,98200,1153.1,57.81,58.2,58.36,57.36,-0.72,1.25,1.75,0.5,149.88,1872.16,-1.19,8818.3,-0.12,-1
2010-12-29,24250,1147.5,91.12,91.27,91.53,90.8,-0.4,2.5,0.25,-2.25,79.06,411.2,0.13,0.3,0.0,1
2011-02-10,28800,1104.8,86.73,86.93,87.9,85.96,0.02,2.75,0.25,-2.5,70.04,459.25,0.36,1.0,-10.06,-1
2015-01-19,47000,1077.3,47.78,48.84,49.19,47.64,-2.18,2.0,0.25,-1.75,102.6,667.215,1.07,215.9,2.49,-1
2012-01-05,24000,1147.4,101.81,103.29,103.73,101.3,-1.37,3.25,0.25,-3.0,72.25,374.17,1.49,6.9,24.78,1
2020-06-11,88500,1194.4,36.34,39.09,39.09,35.41,-8.23,0.75,0.25,-0.5,173.6,1876.66,-6.39,9283.2,-6.03,-1
2018-11-13,71900,1132.0,55.69,58.88,59.35,54.75,-7.07,1.5,2.25,0.75,207.66,1190.37,1.35,6429.2,-0.09,-1
2020-03-16,80600,1222.2,28.7,33.75,33.75,28.1,-9.55,1.25,0.25,-1.0,182.42,1298.78,-15.9,5030.0,-6.27,-1
2020-11-09,86000,1124.4,40.29,37.34,41.33,37.16,8.48,0.5,0.25,-0.25,174.85,2497.59,-1.25,15327.2,-1.01,-1
2012-07-25,20400,1148.1,88.97,88.2,89.36,86.84,0.53,3.25,0.25,-3.0,74.69,367.13,1.92,8.8,2.33,-1
2017-07-17,71200,1136.0,46.02,46.68,46.88,45.89,-1.12,1.25,1.25,0.0,151.45,1099.55,-0.43,2233.4,16.68,1
2019-04-02,76400,1132.7,62.58,61.81,62.75,61.6,1.61,1.75,2.5,0.75,164.28,1431.63,0.1,4859.3,17.23,-1
2019-04-19,81800,1136.2,64.85,63.875,65.04,63.73,1.52,1.75,2.5,0.75,164.28,1558.21,0.04,5241.0,-0.45,1
2013-01-24,24250,1065.4,95.95,95.5,96.68,95.12,0.76,2.75,0.25,-2.5,76.2,410.24,-0.88,16.9,-3.43,-1
2019-12-12,83400,1193.3,59.18,58.88,59.72,58.75,0.71,1.25,1.75,0.5,149.88,1806.87,2.71,7208.0,0.0,1
2017-09-18,79700,1133.5,49.91,49.85,50.33,49.19,0.04,1.25,1.25,0.0,182.32,1160.9,1.24,4100.3,11.13,1
2014-10-01,46400,1054.7,90.73,91.36,92.96,90.47,-0.47,2.25,0.25,-2.0,113.63,623.36,-2.37,382.8,-1.37,-1
2013-09-04,28650,1095.9,107.23,108.44,108.61,106.77,-1.21,2.5,0.25,-2.25,102.85,473.56,2.58,132.5,-7.98,1
2020-05-28,83900,1233.7,33.71,32.1,34.21,31.14,2.74,0.75,0.25,-0.5,173.6,1804.66,-2.31,9572.2,4.06,1
2020-07-23,82400,1193.7,41.07,41.95,42.36,40.83,-1.98,0.5,0.25,-0.25,164.17,2070.97,-1.64,9599.6,0.9,-1
2012-11-21,24900,1083.0,87.38,87.28,87.89,86.37,0.73,2.75,0.25,-2.5,87.23,362.51,0.19,11.8,0.0,-1
2016-04-22,27500,1134.9,43.73,43.42,44.45,43.11,1.27,1.5,0.5,-1.0,93.22,669.03,0.2,445.3,-0.9,-1
2015-11-09,31250,1138.6,43.87,44.52,45.12,43.64,-0.95,1.5,0.25,-1.25,99.06,669.94,-0.97,380.2,2.33,1
2017-03-24,49500,1120.0,47.97,47.67,48.2,47.54,0.57,1.25,1.0,-0.25,143.26,1004.35,0.75,939.7,-9.21,1
2018-06-15,87000,1082.5,65.06,67.0,67.09,64.29,-2.74,1.5,2.0,0.5,197.78,1422.04,-0.08,6410.3,-3.56,1
2018-09-14,77700,1121.2,68.99,68.79,69.91,67.94,0.58,1.5,2.0,0.5,227.06,1377.31,1.11,6483.7,0.01,1
2020-05-14,80600,1226.3,27.56,25.56,27.96,25.18,8.98,0.75,0.25,-0.5,173.6,1739.05,2.81,9778.4,5.16,-1
2011-09-14,19850,1076.0,88.91,89.88,90.25,88.21,-1.44,3.25,0.25,-3.0,88.13,375.73,2.61,5.6,-3.1,-1
2018-04-06,80300,1059.5,62.06,63.7,63.79,61.81,-2.33,1.5,1.75,0.25,187.7,1265.25,-3.06,6624.3,-2.33,-1
2011-02-15,29750,1123.9,84.32,84.84,85.97,83.85,-0.58,2.75,0.25,-2.5,70.04,461.38,-1.08,1.0,0.0,1
2017-03-20,47600,1131.4,48.22,48.7,48.74,47.84,-1.15,1.25,1.0,-0.25,143.26,1012.29,0.77,1047.5,2.44,1
2011-05-19,31550,1086.7,98.44,99.76,100.79,98.16,-1.66,3.0,0.25,-2.75,80.0,433.87,-0.85,6.8,-1.02,-1
2010-10-15,23600,1112.8,81.25,82.77,83.33,80.75,-1.74,2.25,0.25,-2.0,80.1,357.12,0.65,0.1,0.0,1
2014-07-15,49750,1018.5,99.96,100.93,101.06,99.01,-0.94,2.5,0.25,-2.25,92.01,644.44,-0.26,619.6,0.21,1
2021-01-13,133000,1099.9,52.91,53.31,53.93,52.58,-0.56,0.5,0.25,-0.25,195.37,2991.95,0.13,37382.2,9.7,1
2012-08-13,22700,1128.1,92.73,93.25,94.14,92.05,-0.15,3.0,0.25,-2.75,77.17,402.41,-0.87,12.0,3.61,-1
2015-02-25,46500,1108.6,50.99,49.16,51.28,48.43,3.47,2.0,0.25,-1.75,102.6,711.99,-0.58,237.3,-0.65,-1
2016-04-29,28150,1143.9,45.92,45.9,46.78,45.24,-0.24,1.5,0.5,-1.0,93.22,645.34,-2.62,455.0,1.45,1
2015-06-03,49800,1114.5,59.64,61.02,61.43,59.34,-2.64,1.75,0.25,-1.5,100.95,732.7,-0.62,225.6,-0.07,-1
2016-04-15,27650,1153.4,40.36,41.43,41.73,39.98,-2.75,1.5,0.5,-1.0,93.22,673.49,-0.85,428.7,1.1,1
2012-03-13,29300,1122.1,106.71,106.55,107.35,105.67,0.35,3.25,0.25,-3.0,72.52,428.2,2.3,5.3,7.77,-1
2012-06-01,22750,1181.6,83.23,86.44,86.59,82.29,-3.81,3.25,0.25,-3.0,74.69,353.17,-4.13,5.3,1.74,-1
2017-12-06,77500,1084.3,55.96,57.45,57.57,55.87,-2.88,1.5,1.25,-0.25,185.53,1232.26,0.31,13749.6,17.85,-1
2014-12-02,47700,1116.2,66.88,69.24,69.32,66.67,-3.07,2.0,0.25,-1.75,102.6,681.35,0.69,380.6,0.54,-1
2011-03-31,31300,1107.2,106.72,104.31,106.83,104.12,2.35,3.0,0.25,-2.75,85.64,437.36,-0.91,0.8,0.0,-1
2012-11-13,25350,1088.4,85.38,85.59,85.95,84.57,-0.22,2.75,0.25,-2.5,87.23,366.46,-0.96,10.9,-0.54,1
2018-09-13,74500,1127.3,68.59,70.24,70.28,68.35,-2.53,1.5,2.0,0.5,227.06,1362.2,1.2,6482.9,2.29,-1
2011-01-21,28100,1118.2,89.11,89.45,90.22,88.87,0.28,2.5,0.25,-2.25,79.06,431.65,-0.72,0.4,0.0,-1
2019-10-04,80300,1203.7,52.81,52.29,53.35,52.04,0.69,1.5,2.0,0.5,161.06,1574.39,1.85,8148.1,-0.96,1
2016-10-24,40150,1134.5,50.52,50.85,50.98,49.62,-0.65,1.25,0.5,-0.75,107.3,829.79,1.87,650.5,-0.39,-1
2011-09-28,20550,1179.7,81.21,83.76,84.62,80.49,-3.84,3.25,0.25,-3.0,88.13,355.36,-2.91,4.8,-3.05,-1
2016-10-17,42300,1132.9,49.94,50.23,50.58,49.47,-0.81,1.25,0.5,-0.75,107.3,805.0,-0.54,637.4,-0.43,1
2011-10-04,20700,1178.1,75.67,76.4,78.4,74.95,-2.5,3.25,0.25,-3.0,84.42,340.23,4.25,5.0,-1.2,-1
2012-06-08,21750,1170.7,84.1,83.63,84.67,82.0,-0.85,3.25,0.25,-3.0,74.69,372.73,1.43,5.6,0.0,-1
2014-03-13,38050,1069.2,98.2,98.1,98.6,97.67,0.21,2.5,0.25,-2.25,99.53,565.14,-1.7,625.0,0.91,1
2016-01-26,27850,1194.4,31.45,29.81,32.41,29.25,3.66,1.5,0.5,-1.0,78.93,595.86,1.03,389.8,-0.76,-1
2021-04-13,139500,1124.3,60.18,59.64,60.59,59.64,0.8,0.5,0.25,-0.25,200.03,3252.7,-0.17,63540.9,6.14,1
2016-02-01,28400,1206.2,31.62,33.83,34.18,31.29,-5.95,1.5,0.5,-1.0,78.93,616.6,0.48,372.2,0.63,1
2010-10-11,22350,1119.7,82.21,82.95,83.5,81.82,-0.54,2.25,0.25,-2.0,80.1,352.67,0.72,0.1,0.0,-1
2016-03-18,29450,1174.5,39.44,40.25,41.2,39.15,-1.89,1.5,0.5,-1.0,100.61,675.03,1.36,408.2,-2.39,1
2014-05-19,40900,1025.8,102.61,102.13,103.09,101.97,0.58,2.5,0.25,-2.25,97.72,582.05,1.05,443.9,-1.39,-1
2017-04-12,49000,1145.8,53.11,53.4,53.76,52.71,-0.54,1.25,1.0,-0.25,144.04,966.55,-1.71,1212.5,-0.67,1
2019-04-18,79200,1136.1,64.0,63.75,64.16,63.46,0.38,1.75,2.5,0.75,164.28,1558.13,0.07,5264.7,1.08,-1
2019-07-30,78900,1183.4,58.05,57.07,58.47,56.96,2.07,1.75,2.5,0.75,149.27,1593.82,-0.26,9580.7,0.0,1
2015-10-29,31450,1132.9,46.06,46.06,46.79,45.16,0.26,1.5,0.25,-1.25,99.06,656.94,-2.99,313.6,3.32,0
2016-11-17,41900,1167.2,45.42,45.37,46.58,44.88,-0.33,1.25,0.5,-0.75,110.76,866.84,1.08,737.5,-0.37,1
2013-09-05,28150,1099.8,108.37,107.59,108.54,107.13,1.06,2.5,0.25,-2.25,102.85,477.04,0.73,130.2,-1.74,-1
2021-04-28,130000,1110.8,63.86,63.04,64.53,62.67,1.46,0.5,0.25,-0.25,200.03,3178.49,-1.46,54841.4,-0.35,-1
2020-04-13,81400,1212.3,22.41,24.6,24.74,22.03,-1.54,0.75,0.25,-0.5,173.6,1623.68,1.37,6841.3,-1.1,-1
2015-07-20,38650,1146.3,50.15,50.76,51.26,49.85,-1.45,1.5,0.25,-1.25,97.82,662.5,-0.68,277.7,1.65,-1
2013-09-17,30300,1082.2,105.42,106.22,106.43,104.94,-1.1,2.5,0.25,-2.25,102.85,493.4,0.62,139.1,-0.19,1
2015-01-16,47450,1084.1,48.69,46.35,48.87,45.95,5.28,2.0,0.25,-1.75,102.6,663.86,1.12,206.9,-1.36,-1
2019-01-15,64000,1121.4,52.11,50.78,52.3,50.64,3.17,1.75,2.5,0.75,145.08,1197.03,0.23,3571.3,-1.84,1
2018-06-05,91000,1070.9,65.52,64.94,65.57,64.22,1.19,1.5,1.75,0.25,197.78,1428.51,0.41,7631.5,1.69,1
2019-09-06,81900,1199.6,56.52,56.19,56.95,54.83,0.39,1.5,2.25,0.75,170.23,1568.34,0.14,10309.3,-2.44,-1
2011-01-11,25400,1120.6,91.11,89.31,91.39,88.93,2.08,2.5,0.25,-2.25,79.06,431.52,0.31,0.3,0.0,1
2011-04-14,33750,1092.5,108.11,107.32,108.55,105.77,0.93,3.0,0.25,-2.75,80.0,428.41,0.12,1.0,8.4,1
2020-09-17,82200,1177.8,40.97,40.19,41.22,39.42,2.02,0.5,0.25,-0.25,174.85,2194.15,-0.06,10941.3,-0.07,1
2014-07-08,51900,1009.9,103.4,103.39,104.2,103.01,-0.13,2.5,0.25,-2.25,92.01,642.64,-0.54,615.3,0.28,1
2013-03-28,29250,1109.2,97.23,96.68,97.35,96.26,0.67,2.75,0.25,-2.5,81.75,436.66,0.72,86.2,-3.08,-1
2021-02-05,127500,1116.7,56.85,56.46,57.29,56.43,1.1,0.5,0.25,-0.25,195.37,2985.01,-0.78,38297.6,3.56,1
2017-06-01,56400,1121.8,48.36,48.63,49.17,47.9,0.08,1.25,1.0,-0.25,154.33,1092.55,0.1,2412.6,4.75,-1
2013-02-07,24850,1088.8,95.83,96.86,97.21,95.54,-0.82,2.75,0.25,-2.5,73.77,419.26,-0.55,22.1,4.58,1
2017-04-06,49400,1124.0,51.7,50.8,51.82,50.77,1.08,1.25,1.0,-0.25,144.04,994.69,0.12,1188.7,5.21,-1
2018-06-20,87800,1105.5,66.22,65.11,66.53,65.01,1.77,1.5,2.0,0.5,197.78,1398.6,0.5,6765.4,0.19,1
2013-08-09,26650,1113.6,105.97,103.87,106.24,103.62,2.49,2.5,0.25,-2.25,102.85,471.76,-0.54,102.8,-0.24,1
