date,등락,등락지표,등락분류,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,환율,유가종가,유가오픈,유가고가,유가저가,유가변동률,한국은행기준금리,연준기준금리,한미기준금리차이,반도체수출금액지수,삼성종가,SOX종가,SOX변동률,BTC종가,BTC변동률,종가코스피,고가코스피,저가코스피,거래량코스피,코스피변동,종가코스닥,시가코스닥,고가코스닥,저가코스닥,거래량코스닥,변동코스닥
2012-07-11,0,-1,-1,22950,-750,-3.16,23450,23700,22900,5151231,119000000000.0,15900000000000.0,694122430,1143.1,85.81,84.01,86.49,84.01,2.26,3.25,0.25,-3.0,74.69,1118000,359.67,-0.92,7.2,0.0,"1,826.39","1,827.60","1,813.79",336.69M,-0.17,491.93,492.79,494.89,490.56,794.56K,-0.08
2012-07-12,0,-1,-1,22250,-700,-3.05,23000,23150,22250,5450204,123000000000.0,15400000000000.0,694122430,1144.1,86.08,86.2,86.37,84.21,0.31,3.25,0.25,-3.0,74.69,1091000,353.69,-1.66,7.8,8.53,"1,785.39","1,830.77","1,785.32",320.83M,-2.24,486.38,493.52,493.99,486.25,721.37K,-1.13
2012-07-13,1,1,1,22400,150,0.67,22250,22450,21450,6627802,146000000000.0,15500000000000.0,694122430,1145.8,87.1,85.86,87.61,85.58,1.18,3.25,0.25,-3.0,74.69,1139000,357.01,0.94,7.7,-1.16,"1,812.89","1,820.66","1,773.67",348.54M,1.54,484.32,487.61,487.91,468.75,783.15K,-0.42
2012-07-16,0,-1,-1,21800,-600,-2.68,22450,22600,21750,6340054,140000000000.0,15100000000000.0,694122430,1151.4,88.43,87.13,88.48,86.41,1.53,3.25,0.25,-3.0,74.69,1152000,353.15,-1.08,8.5,11.55,"1,817.79","1,821.84","1,807.11",268.35M,0.27,483.5,488.12,488.12,483.5,555.35K,-0.17
2012-07-17,0,-1,-1,21300,-500,-2.29,21550,21700,21250,9112719,196000000000.0,14800000000000.0,694122430,1147.6,89.22,88.26,89.46,87.41,0.89,3.25,0.25,-3.0,74.69,1168000,351.45,-0.48,8.8,3.53,"1,821.96","1,835.64","1,802.07",412.61M,0.23,480.61,482.95,483.77,480.41,699.34K,-0.6
2012-07-18,0,-1,-1,20250,-1050,-4.93,21250,21500,20150,12954262,266000000000.0,14100000000000.0,694122430,1143.5,89.87,89.13,90.04,88.59,0.73,3.25,0.25,-3.0,74.69,1154000,363.91,3.55,9.1,3.52,"1,794.91","1,827.95","1,790.36",454.66M,-1.48,472.88,482.83,483.53,472.88,731.99K,-1.61
2012-07-19,1,1,1,20400,150,0.74,20700,20800,20300,7401854,152000000000.0,14200000000000.0,694122430,1140.2,92.66,90.08,92.94,89.86,3.1,3.25,0.25,-3.0,74.69,1195000,371.34,2.04,8.9,-2.63,"1,822.96","1,830.09","1,815.71",488.68M,1.56,478.68,478.03,479.87,477.95,614.85K,1.23
2012-07-20,1,1,1,21250,850,4.17,20800,21550,20750,7870436,167000000000.0,14800000000000.0,694122430,1138.6,91.44,92.22,92.3,90.66,-1.32,3.25,0.25,-3.0,74.69,1191000,365.01,-1.7,8.5,-3.95,"1,822.93","1,830.26","1,818.84",412.10M,0.0,481.83,481.11,482.72,480.47,623.35K,0.66
2012-07-23,0,-1,-1,20350,-900,-4.24,20800,20850,20200,6964724,142000000000.0,14100000000000.0,694122430,1140.7,88.14,91.61,91.64,87.91,-3.61,3.25,0.25,-3.0,74.69,1162000,361.66,-0.92,8.4,0.0,"1,789.44","1,799.24","1,780.01",502.13M,-1.84,472.24,480.37,480.37,471.78,621.07K,-1.99
2012-07-24,1,1,1,20800,450,2.21,20550,21150,20550,7328882,152000000000.0,14400000000000.0,694122430,1146.9,88.5,88.05,89.09,87.43,0.41,3.25,0.25,-3.0,74.69,1170000,360.23,-0.4,8.6,1.78,"1,793.93","1,796.02","1,781.60",490.62M,0.25,468.28,470.49,472.06,464.09,577.96K,-0.84
2012-07-25,0,-1,-1,20400,-400,-1.92,20350,20850,20100,6280081,129000000000.0,14200000000000.0,694122430,1148.1,88.97,88.2,89.36,86.84,0.53,3.25,0.25,-3.0,74.69,1158000,367.13,1.92,8.8,2.33,"1,769.31","1,785.84","1,758.99",468.02M,-1.37,454.72,462.7,462.7,454.72,616.22K,-2.9
2012-07-26,0,0,0,20400,0,0.0,20700,20800,20250,5976319,122000000000.0,14200000000000.0,694122430,1150.9,89.39,89.1,90.47,88.07,0.47,3.25,0.25,-3.0,74.69,1172000,375.54,2.29,8.9,1.14,"1,782.47","1,787.20","1,766.81",409.56M,0.74,457.86,457.61,459.24,456.05,530.86K,0.69
2012-07-27,1,1,1,21150,750,3.68,20850,21250,20700,7453097,156000000000.0,14700000000000.0,694122430,1147.2,90.13,89.43,90.45,89.13,0.83,3.25,0.25,-3.0,74.69,1233000,384.23,2.31,8.9,0.0,"1,829.16","1,829.16","1,805.92",397.61M,2.62,464.72,463.76,465.11,463.29,544.06K,1.5
2012-07-30,1,1,1,21300,150,0.71,21500,21800,21250,4916872,106000000000.0,14800000000000.0,694122430,1139.9,89.78,90.14,90.95,89.33,-0.39,3.25,0.25,-3.0,74.69,1275000,380.61,-0.94,9.1,4.48,"1,843.79","1,850.27","1,841.40",337.20M,0.8,465.46,468.44,468.85,465.46,393.79K,0.16
2012-07-31,1,1,1,21700,400,1.88,21350,21900,21200,7215276,156000000000.0,15100000000000.0,694122430,1136.2,88.06,89.67,90.3,87.31,-1.92,3.0,0.25,-2.75,74.69,1309000,383.72,0.82,9.4,2.75,"1,881.99","1,896.83","1,842.51",359.15M,2.07,467.61,466.38,467.61,465.71,490.96K,0.46
2012-08-01,0,-1,-1,21500,-200,-0.92,21900,22100,21450,5633215,123000000000.0,14900000000000.0,694122430,1133.2,88.91,88.03,89.47,87.51,0.97,3.0,0.25,-2.75,77.17,1300000,383.83,0.03,9.6,2.14,"1,879.93","1,886.32","1,867.28",291.30M,-0.11,468.53,467.87,469.19,467.7,371.95K,0.2
2012-08-02,1,1,1,21550,50,0.23,21650,21800,21300,4816006,103000000000.0,15000000000000.0,694122430,1127.6,87.13,88.87,89.63,86.92,-2.0,3.0,0.25,-2.75,77.17,1263000,381.48,-0.61,10.5,10.26,"1,869.40","1,885.89","1,864.86",270.46M,-0.56,466.63,469.35,470.85,466.03,438.76K,-0.41
2012-08-03,0,-1,-1,20950,-600,-2.78,21150,21250,20850,5525416,116000000000.0,14500000000000.0,694122430,1130.4,91.4,87.26,91.74,87.23,4.9,3.0,0.25,-2.75,77.17,1243000,390.1,2.26,11.0,4.18,"1,848.68","1,864.13","1,843.87",257.94M,-1.11,465.28,464.26,465.89,463.44,409.76K,-0.29
2012-08-06,1,1,1,21750,800,3.82,21500,22000,21400,6733285,146000000000.0,15100000000000.0,694122430,1135.6,92.2,91.34,92.33,90.63,0.88,3.0,0.25,-2.75,77.17,1298000,392.08,0.51,10.9,0.0,"1,885.88","1,894.92","1,881.86",245.57M,2.01,469.61,470.26,470.57,469.21,438.99K,0.93
2012-08-07,1,1,1,22000,250,1.15,21800,22200,21650,4757101,105000000000.0,15300000000000.0,694122430,1126.5,93.67,92.05,94.42,91.78,1.59,3.0,0.25,-2.75,77.17,1294000,400.06,2.04,11.1,2.21,"1,886.80","1,891.60","1,881.66",325.27M,0.05,471.6,471,472.3,470.7,441.11K,0.42
2012-08-08,1,1,1,22750,750,3.41,22300,23000,22250,10972713,250000000000.0,15800000000000.0,694122430,1127.3,93.35,93.41,94.72,92.82,-0.34,3.0,0.25,-2.75,77.17,1320000,401.15,0.27,11.1,0.0,"1,903.23","1,919.61","1,896.56",485.57M,0.87,471.42,473.78,474.48,471.42,472.65K,-0.04
2012-08-09,1,1,1,22900,150,0.66,22800,22950,22450,8196833,186000000000.0,15900000000000.0,694122430,1128.0,93.36,93.43,94.21,93.07,0.01,3.0,0.25,-2.75,77.17,1340000,403.98,0.71,11.1,0.0,"1,940.59","1,947.08","1,907.13",495.27M,1.96,474.05,473,474.49,472.71,586.24K,0.56
2012-08-10,1,1,1,23000,100,0.44,22900,23050,22750,3993418,91562010050.0,16000000000000.0,694122430,1126.2,92.87,93.46,93.87,91.71,-0.52,3.0,0.25,-2.75,77.17,1348000,405.96,0.49,11.4,2.98,"1,946.40","1,948.05","1,933.93",326.53M,0.3,475.51,475.93,477.4,474.94,513.17K,0.31
2012-08-13,0,-1,-1,22700,-300,-1.3,23150,23250,22600,3415389,77813665150.0,15800000000000.0,694122430,1128.1,92.73,93.25,94.14,92.05,-0.15,3.0,0.25,-2.75,77.17,1325000,402.41,-0.87,12.0,3.61,"1,932.44","1,946.20","1,932.40",352.65M,-0.72,478.4,478.17,479.27,477.36,486.19K,0.61
2012-08-14,1,1,1,22900,200,0.88,22700,23000,22600,3662137,83495104450.0,15900000000000.0,694122430,1131.2,93.43,92.71,93.92,92.56,0.75,3.0,0.25,-2.75,77.17,1345000,399.12,-0.82,12.2,1.25,"1,956.96","1,957.15","1,939.45",341.11M,1.27,480.74,480.4,481.29,479.86,521.66K,0.49
2012-08-16,0,-1,-1,22200,-700,-3.06,22800,22950,22100,7787699,174000000000.0,15400000000000.0,694122430,1129.3,95.6,94.21,95.75,93.93,1.35,3.0,0.25,-2.75,77.17,1345000,408.26,1.69,13.5,1.89,"1,957.91","1,959.92","1,947.26",430.51M,0.05,485.32,482.22,485.33,481.45,547.42K,0.95
2012-08-17,1,1,1,22500,300,1.35,22450,22650,22300,4112850,92437945950.0,15600000000000.0,694122430,1133.1,96.01,95.23,96.28,94.98,0.43,3.0,0.25,-2.75,77.17,1295000,405.14,-0.76,11.6,-14.22,"1,946.54","1,964.07","1,941.79",372.45M,-0.58,487.26,488.12,488.32,485.96,578.87K,0.4
2012-08-20,1,1,1,22550,50,0.22,22300,22750,22250,3278867,73834323350.0,15700000000000.0,694122430,1133.3,95.97,96.36,96.53,95.02,-0.04,3.0,0.25,-2.75,77.17,1283000,402.29,-0.7,10.1,26.25,"1,946.31","1,949.89","1,938.25",357.94M,-0.01,490.13,489.85,490.61,488.44,549.87K,0.59
2012-08-21,1,1,1,23100,550,2.44,22650,23350,22650,9152697,212000000000.0,16000000000000.0,694122430,1135.5,96.68,95.97,97.6,95.81,0.74,3.0,0.25,-2.75,77.17,1282000,402.3,0.0,9.9,-1.78,"1,943.22","1,961.07","1,942.61",407.53M,-0.16,491.72,491.86,492.72,491.12,575.98K,0.32
2012-08-22,0,-1,-1,22850,-250,-1.08,23150,23300,22650,4582101,105000000000.0,15900000000000.0,694122430,1132.5,97.26,96.94,97.54,96.26,0.6,3.0,0.25,-2.75,77.17,1264000,399.17,-0.78,9.8,-1.11,"1,935.19","1,947.43","1,917.48",422.80M,-0.41,492.89,493.09,494.08,489.67,563.39K,0.24
2012-08-23,0,-1,-1,22400,-450,-1.97,22850,22900,22300,6340317,143000000000.0,15500000000000.0,694122430,1133.5,96.27,97.3,98.29,95.75,-1.02,3.0,0.25,-2.75,77.17,1287000,396.66,-0.63,10.1,2.96,"1,942.54","1,942.97","1,924.50",604.39M,0.38,499.34,494.39,499.34,494.31,623.45K,1.31
2012-08-24,0,-1,-1,21800,-600,-2.68,22000,22450,21750,6175133,136000000000.0,15100000000000.0,694122430,1130.8,96.15,96.06,97.17,95.41,-0.12,3.0,0.25,-2.75,77.17,1275000,398.95,0.58,10.6,4.95,"1,919.81","1,927.10","1,913.75",631.35M,-1.17,497.51,498.34,500.04,495.23,648.53K,-0.37
2012-08-27,0,-1,-1,21700,-100,-0.46,21650,22200,21550,5324077,116000000000.0,15100000000000.0,694122430,1133.7,95.47,96.67,97.72,94.41,-0.71,3.0,0.25,-2.75,77.17,1180000,397.48,-0.37,10.9,3.2,"1,917.87","1,925.15","1,907.50",572.93M,-0.1,493.83,496.89,497.62,493.62,687.43K,-0.74
2012-08-28,0,-1,-1,21300,-400,-1.84,21700,21850,21100,7433538,157000000000.0,14800000000000.0,694122430,1135.6,96.33,95.66,96.54,95.14,0.9,3.0,0.25,-2.75,77.17,1195000,397.04,-0.11,10.9,0.0,"1,916.33","1,925.70","1,910.58",611.92M,-0.08,499.53,495.37,499.53,495.37,679.58K,1.15
2012-08-29,1,1,1,21450,150,0.7,21350,21600,21250,4295175,92011980200.0,14900000000000.0,694122430,1137.2,95.49,96.08,96.37,94.76,-0.87,3.0,0.25,-2.75,77.17,1230000,397.42,0.1,10.9,0.0,"1,928.54","1,931.00","1,914.82",592.39M,0.64,505.32,502.32,505.55,501.92,693.28K,1.16
2012-08-30,0,-1,-1,21200,-250,-1.17,21400,21450,21050,3263544,69097697600.0,14700000000000.0,694122430,1134.0,94.62,95.3,95.6,93.95,-0.91,3.0,0.25,-2.75,77.17,1215000,390.7,-1.69,10.8,-1.28,"1,906.38","1,922.82","1,897.07",747.76M,-1.15,505.64,507.19,507.31,503.78,765.30K,0.06
2012-08-31,0,0,0,21200,0,0.0,20950,21400,20950,2702479,57320477850.0,14700000000000.0,694122430,1134.6,96.47,94.75,96.92,94.51,1.96,3.0,0.25,-2.75,77.17,1233000,396.18,1.4,10.2,-5.75,"1,905.12","1,912.24","1,896.84",659.11M,-0.07,508.35,506.19,509.35,506.19,696.05K,0.54
2012-09-03,1,1,1,21400,200,0.94,21200,21450,20900,3518196,74747782700.0,14900000000000.0,694122430,1134.4,95.885,95.565,97.145,94.74,0.375,3.0,0.25,-2.75,88.11,1218000,394.5,0.28,10.5,3.24,"1,912.71","1,921.84","1,885.03",597.14M,0.4,512.45,511.62,513.57,509.22,674.05K,0.81
2012-09-04,1,1,1,21500,100,0.47,21350,21800,21250,3775480,81422224400.0,14900000000000.0,694122430,1131.8,95.3,96.38,97.37,94.97,-1.21,3.0,0.25,-2.75,88.11,1218000,392.82,-0.85,10.4,-1.42,"1,907.13","1,916.16","1,906.22",881.54M,-0.29,507.41,514.05,514.78,506.76,769.36K,-0.98
2012-09-05,0,-1,-1,21200,-300,-1.4,21500,21650,21200,3826683,82092739850.0,14700000000000.0,694122451,1131.8,95.36,95.61,96.03,94.26,0.06,3.0,0.25,-2.75,88.11,1189000,390.27,-0.65,11.0,5.97,"1,874.03","1,894.70","1,874.03",624.14M,-1.74,505.39,509.46,509.79,504.02,632.45K,-0.4
2012-09-06,0,-1,-1,20900,-300,-1.42,21400,21400,20550,9041756,188000000000.0,14500000000000.0,694122451,1135.0,95.53,96.0,97.71,94.59,0.18,3.0,0.25,-2.75,88.11,1196000,404.54,3.66,11.2,1.64,"1,881.24","1,888.18","1,873.49",752.89M,0.38,506.72,508.3,509.41,506.72,749.89K,0.26
2012-09-07,1,1,2,22500,1600,7.66,22000,22550,21750,15221162,338000000000.0,15600000000000.0,694122451,1134.6,96.42,94.7,96.74,94.08,0.93,3.0,0.25,-2.75,88.11,1250000,401.23,-0.82,11.0,-1.61,"1,929.58","1,929.58","1,915.56",597.68M,2.57,510.87,512.08,512.08,510.1,689.63K,0.82
2012-09-10,0,-1,-1,22250,-250,-1.11,22350,22500,22150,4757626,106000000000.0,15400000000000.0,694122451,1130.5,96.54,96.24,96.63,95.34,0.12,3.0,0.25,-2.75,88.11,1250000,394.26,-1.74,11.2,1.36,"1,924.70","1,937.85","1,924.70",620.84M,-0.25,512.11,513.28,513.86,511.57,728.81K,0.24
2012-09-11,0,-1,-1,21950,-300,-1.35,22150,22150,21800,3664743,80494207900.0,15200000000000.0,694122451,1128.6,97.17,96.29,97.31,96.08,0.65,3.0,0.25,-2.75,88.11,1256000,396.74,0.63,11.3,1.43,"1,920.00","1,923.09","1,912.47",718.73M,-0.24,514.42,512.97,514.42,510.69,784.28K,0.45
2012-09-12,1,1,1,22200,250,1.14,22200,22400,22000,3267122,72436902500.0,15400000000000.0,694122451,1129.3,97.01,96.85,98.06,96.31,-0.16,3.0,0.25,-2.75,88.11,1294000,397.95,0.3,11.4,0.0,"1,950.03","1,953.03","1,927.75",708.40M,1.56,517.52,517.86,518.7,516.77,758.31K,0.6
2012-09-13,0,-1,-1,21850,-350,-1.58,22100,22150,21800,4237233,92798255650.0,15200000000000.0,694122451,1126.2,98.31,96.93,98.58,96.51,1.34,3.0,0.25,-2.75,88.11,1301000,401.79,0.96,11.4,0.0,"1,950.69","1,955.03","1,938.74",983.08M,0.03,520.48,519.71,520.9,518.21,920.13K,0.57
2012-09-14,1,1,2,22950,1100,5.03,22550,23000,22350,10517447,239000000000.0,15900000000000.0,694122451,1127.8,99.0,98.04,100.42,97.99,0.7,3.0,0.25,-2.75,88.11,1336000,406.58,1.19,11.7,2.37,"2,007.58","2,008.97","1,991.13",1.02B,2.92,519.14,524.96,525.01,517.6,885.34K,-0.26
2012-09-17,0,0,0,22950,0,0.0,23150,23200,22850,4248504,97823391000.0,15900000000000.0,694122451,1120.4,96.62,99.15,99.52,94.65,-2.4,3.0,0.25,-2.75,88.11,1315000,402.48,-1.01,11.9,0.0,"2,002.35","2,011.50","1,997.79",881.69M,-0.26,519,520.43,520.43,516.11,797.52K,-0.03
2012-09-18,0,-1,-1,22850,-100,-0.44,22950,23300,22800,3843199,88389636200.0,15900000000000.0,694122451,1115.0,95.29,96.71,97.23,95.11,-1.38,3.0,0.25,-2.75,88.11,1315000,400.78,-0.42,12.3,3.03,"2,004.96","2,005.73","1,995.83",855.27M,0.13,523.52,521.03,523.53,519.92,786.52K,0.87
2012-09-19,1,1,1,23500,650,2.84,22950,23650,22900,7673229,180000000000.0,16300000000000.0,694122451,1117.7,91.98,95.49,96.17,91.25,-3.47,3.0,0.25,-2.75,88.11,1314000,398.53,-0.56,12.6,2.61,"2,007.88","2,012.74","1,993.91",959.92M,0.15,528.06,525,528.22,524.39,797.11K,0.87
2012-09-20,1,1,1,23900,400,1.7,23700,24650,23600,12250096,296000000000.0,16600000000000.0,694122451,1117.1,91.87,91.77,92.37,90.66,-0.12,3.0,0.25,-2.75,88.11,1287000,394.63,-0.98,12.3,-2.31,"1,990.33","2,004.54","1,987.94",618.39M,-0.87,528.06,529.93,531.61,527.1,797.36K,0.0
2012-09-21,0,-1,-1,23850,-50,-0.21,24200,24250,23650,4797968,115000000000.0,16600000000000.0,694122451,1118.2,92.89,92.93,93.84,92.59,1.11,3.0,0.25,-2.75,88.11,1302000,395.16,0.13,12.4,0.73,"2,002.37","2,005.11","1,991.56",649.20M,0.6,531.49,530.72,531.53,524.16,927.39K,0.65
2012-09-24,0,-1,-1,23500,-350,-1.47,23950,24000,23350,3509912,82717380600.0,16300000000000.0,694122451,1119.4,91.93,93.18,93.18,91.06,-1.03,3.0,0.25,-2.75,88.11,1327000,389.0,-1.56,12.1,-0.74,"2,003.44","2,005.45","1,977.70",482.97M,0.05,532.28,533.68,534.09,530.48,718.13K,0.15
2012-09-25,0,-1,-1,22900,-600,-2.55,23250,23350,22750,5377949,124000000000.0,15900000000000.0,694122451,1119.8,91.37,92.11,93.2,90.57,-0.61,3.0,0.25,-2.75,88.11,1327000,379.38,-2.47,12.2,0.83,"1,991.41","2,004.26","1,988.88",528.99M,-0.6,522.96,532.51,532.51,522.95,935.68K,-1.75
2012-09-26,0,-1,-1,22750,-150,-0.66,22600,22950,22450,3227444,73286383350.0,15800000000000.0,694122451,1118.6,89.98,90.82,91.34,88.95,-1.52,3.0,0.25,-2.75,88.11,1325000,376.97,-0.64,12.3,0.57,"1,980.44","1,986.28","1,968.85",1.21B,-0.55,520.71,520.95,526.06,520.19,601.26K,-0.43
2012-09-27,1,1,1,22900,150,0.66,22550,22950,22450,3525787,79912548500.0,15900000000000.0,694122451,1120.7,91.85,90.08,92.39,89.88,2.08,3.0,0.25,-2.75,88.11,1338000,385.46,2.25,12.3,0.0,"1,988.70","1,991.26","1,969.60",693.72M,0.42,518.29,520.87,522.57,512.62,576.99K,-0.46
2012-09-28,0,-1,-1,22750,-150,-0.66,22950,23250,22600,3873405,88551044110.0,15800000000000.0,694122451,1118.6,92.19,92.35,92.71,91.4,0.37,3.0,0.25,-2.75,88.11,1346000,382.27,-0.83,12.4,0.65,"1,996.21","2,000.01","1,988.41",678.17M,0.38,523.78,521.46,523.94,521.01,504.08K,1.06
2012-10-02,0,-1,-1,22500,-250,-1.1,22950,23000,22350,2858070,64747946650.0,15600000000000.0,694122451,1112.9,91.89,92.41,92.94,91.62,-0.64,3.0,0.25,-2.75,88.11,1369000,382.96,0.48,12.8,3.55,"1,996.03","2,003.63","1,995.12",496.28M,-0.01,527.56,525.92,528.75,525.51,508.96K,0.72
2012-10-04,1,1,1,23150,650,2.89,22850,23500,22750,6192433,144000000000.0,16100000000000.0,694122451,1112.7,91.71,88.01,91.84,87.91,4.05,3.0,0.25,-2.75,88.11,1367000,383.65,0.65,12.9,0.0,"1,992.68","1,998.99","1,983.03",596.93M,-0.17,531.44,529.71,531.73,529.18,619.39K,0.74
2012-10-05,1,1,1,23250,100,0.43,23400,23600,23150,3119376,72819142500.0,16100000000000.0,694122451,1113.3,89.88,91.51,91.71,89.01,-2.0,3.0,0.25,-2.75,88.11,1370000,383.28,-0.1,12.7,-1.25,"1,995.17","2,007.84","1,991.21",681.22M,0.12,535.82,533.97,536.09,533.24,598.76K,0.82
2012-10-08,1,1,1,23700,450,1.94,23350,23850,23300,5661298,134000000000.0,16500000000000.0,694122451,1110.6,89.33,89.85,89.89,88.21,-0.61,3.0,0.25,-2.75,88.11,1373000,379.13,-1.08,11.8,0.0,"1,981.89","1,994.05","1,979.24",508.31M,-0.67,537.79,537.98,538.65,536.59,562.11K,0.37
2012-10-09,0,-1,-1,23550,-150,-0.63,23800,23900,23550,3477414,82529979150.0,16300000000000.0,694122451,1111.3,92.39,89.62,92.91,89.29,3.43,3.0,0.25,-2.75,88.11,1372000,373.11,-1.59,11.9,1.02,"1,979.04","1,992.32","1,979.00",516.87M,-0.14,540.43,539.4,542.67,539.36,680.09K,0.49
2012-10-10,0,-1,-1,23000,-550,-2.34,23250,23300,23000,3010313,69652945500.0,16000000000000.0,694122451,1110.6,91.25,92.26,93.66,91.02,-1.23,3.0,0.25,-2.75,88.11,1325000,368.03,-1.36,12.1,1.85,"1,948.22","1,962.72","1,948.22",449.39M,-1.56,533.86,538.25,538.5,533.73,723.62K,-1.22
2012-10-11,0,-1,-1,22900,-100,-0.43,22800,23100,22600,2957524,67734443950.0,15900000000000.0,694122451,1114.3,92.07,91.27,92.94,91.09,0.9,3.0,0.25,-2.75,88.11,1304000,368.66,0.17,12.0,-0.74,"1,933.09","1,949.74","1,919.82",464.11M,-0.78,534.95,533.18,538.43,530.63,646.34K,0.2
2012-10-12,0,-1,-1,22550,-350,-1.53,22900,23000,22250,4262738,95891397300.0,15700000000000.0,694122451,1115.4,91.86,92.41,92.64,91.16,-0.23,3.0,0.25,-2.75,88.11,1296000,366.71,-0.53,12.0,0.0,"1,933.26","1,940.32","1,927.39",398.79M,0.01,539.86,537.63,539.9,537.15,597.10K,0.92
2012-10-15,0,-1,-1,22250,-300,-1.33,22550,22700,22100,3034811,67998291500.0,15400000000000.0,694122451,1111.1,91.85,91.63,92.2,89.79,-0.01,3.0,0.25,-2.75,88.11,1300000,372.14,1.48,11.8,0.85,"1,925.59","1,937.15","1,921.32",567.91M,-0.4,529.33,542.76,543.27,523.07,826.69K,-1.95
2012-10-16,1,1,1,22850,600,2.7,22700,23050,22700,3901823,89192917250.0,15900000000000.0,694122451,1112.1,92.09,91.76,92.32,91.3,0.26,3.0,0.25,-2.75,88.11,1330000,380.26,2.18,11.9,0.0,"1,941.54","1,944.22","1,931.09",538.40M,0.83,530.23,532.78,532.9,521.81,677.55K,0.17
2012-10-17,1,1,1,23500,650,2.84,23400,23600,23200,4594202,108000000000.0,16300000000000.0,694122451,1107.1,92.12,92.08,92.85,91.55,0.03,3.0,0.25,-2.75,88.11,1336000,379.41,-0.22,11.8,0.0,"1,955.15","1,965.53","1,949.71",499.78M,0.7,528.22,532.71,535.53,528.22,593.64K,-0.38
2012-10-18,1,1,1,23550,50,0.21,23500,23650,23200,2682573,62864956300.0,16300000000000.0,694122451,1105.0,92.1,92.06,92.59,90.66,-0.02,3.0,0.25,-2.75,88.11,1337000,376.28,-0.82,11.9,1.1,"1,959.12","1,963.53","1,954.10",494.96M,0.2,514.16,530.2,531,513.47,583.25K,-2.66
2012-10-19,0,-1,-1,23300,-250,-1.06,23550,23750,23250,2646218,62127975950.0,16200000000000.0,694122451,1104.8,90.05,92.04,93.05,89.83,-2.23,3.0,0.25,-2.75,88.11,1302000,364.92,-3.02,11.7,-1.68,"1,943.84","1,958.64","1,938.96",383.23M,-0.78,518.81,514.07,518.81,504.42,491.81K,0.9
2012-10-22,1,1,1,23400,100,0.43,22700,23450,22650,2573262,59119223150.0,16200000000000.0,694122451,1105.3,88.73,89.52,90.8,88.21,-1.47,3.0,0.25,-2.75,88.11,1315000,365.51,0.16,11.7,0.69,"1,941.59","1,942.64","1,910.23",458.10M,-0.12,523,511.84,523.01,511.81,497.11K,0.81
2012-10-23,0,-1,-1,23050,-350,-1.5,23400,23700,23050,2851721,66655080500.0,16000000000000.0,694122451,1105.1,86.67,89.14,89.29,85.69,-2.32,3.0,0.25,-2.75,88.11,1313000,366.05,0.15,11.6,-0.51,"1,926.81","1,944.38","1,926.81",538.99M,-0.76,524.15,524.85,527.48,524.15,563.71K,0.22
2012-10-24,1,1,1,24000,950,4.12,23500,24150,23350,8709303,208000000000.0,16700000000000.0,694122451,1102.3,85.73,86.6,87.47,84.94,-1.08,3.0,0.25,-2.75,88.11,1300000,360.52,-1.51,11.6,0.0,"1,913.96","1,922.02","1,901.62",564.64M,-0.67,524.35,518.89,524.35,518.89,513.52K,0.04
2012-10-25,1,1,1,24300,300,1.25,24150,24800,24050,7780836,190000000000.0,16900000000000.0,694122451,1103.7,86.05,85.65,86.75,85.23,0.37,3.0,0.25,-2.75,88.11,1322000,365.48,1.38,10.9,-6.78,"1,924.50","1,924.51","1,904.95",438.07M,0.55,518.25,526.71,527.9,518.25,536.65K,-1.16
2012-10-26,0,-1,-1,24100,-200,-0.82,24300,24650,24000,3832976,93150079900.0,16700000000000.0,694122451,1101.4,86.28,86.0,86.37,85.0,0.27,3.0,0.25,-2.75,88.11,1287000,367.28,0.49,10.2,-6.35,"1,891.43","1,921.25","1,890.15",437.52M,-1.72,505.5,520.5,520.52,503.57,474.03K,-2.46
2012-10-29,0,0,0,24100,0,0.0,24550,24950,23900,6197870,152000000000.0,16700000000000.0,694122451,1096.5,85.54,86.43,86.43,84.66,-0.86,3.0,0.25,-2.75,88.11,1299000,367.1966667,0.3,10.6,-0.93,"1,891.52","1,905.22","1,884.77",371.72M,0.0,494.88,507.91,509.15,493.87,470.85K,-2.1
2012-10-30,1,1,1,24300,200,0.83,24500,24750,24200,3782716,92590287850.0,16900000000000.0,694122451,1095.9,85.68,85.31,86.24,85.1,0.16,3.0,0.25,-2.75,88.11,1298000,367.1133333,0.12,10.9,2.74,"1,899.58","1,913.52","1,893.75",334.13M,0.43,502.31,494.97,502.69,494.94,482.42K,1.5
2012-10-31,1,1,1,24850,550,2.26,24800,25000,24650,5789405,144000000000.0,17200000000000.0,694122451,1094.1,86.24,85.73,87.19,85.61,0.65,2.75,0.25,-2.5,88.11,1310000,367.03,-0.07,11.2,2.85,"1,912.06","1,918.40","1,909.08",397.25M,0.66,508.31,506.22,510.23,506.22,465.18K,1.19
2012-11-01,1,1,1,25500,650,2.62,24950,25900,24700,8312753,211000000000.0,17700000000000.0,694122451,1090.6,87.09,86.1,87.42,85.92,0.99,2.75,0.25,-2.5,87.23,1297000,379.5,3.4,10.6,-5.63,"1,898.44","1,904.99","1,887.56",402.38M,-0.71,508.83,509.92,510.04,505.23,404.97K,0.1
